RelTime,RSPT,RSPA,PULS,PR,SPO2
0000.000,28.866666666666667,4.85,108.875,58.0,98.0
0000.027,27.558333333333334,6.35,110.64705882352942,58.0,98.0
0000.053,26.515384615384612,7.192307692307692,111.25,58.0,98.0
0000.083,23.5,11.60909090909091,111.0,58.0,98.0
0000.116,21.237499999999997,8.816666666666666,111.0,58.0,98.00000000000001
0000.146,18.246153846153845,11.733333333333334,111.0,58.0,98.00000000000001
0000.182,12.588888888888889,4.430769230769231,111.0,58.0,98.0
0000.214,7.7666666666666675,12.946153846153848,111.0,57.99999999999999,98.0
0000.245,3.4250000000000003,14.662500000000001,109.6875,58.0,98.0
0000.282,0.12500000000000003,11.8875,108.375,58.0,98.0
0000.311,-2.0230769230769234,8.2125,108.0,58.0,98.0
0000.349,-4.384615384615385,7.488888888888888,108.0,58.0,98.0
0000.379,-6.0,8.133333333333333,107.3125,58.0,98.0
0000.417,-9.283333333333333,5.65,104.9375,58.0,98.0
0000.447,-12.600000000000001,2.5,103.0625,58.0,98.0
0000.494,-16.1,2.7,98.125,57.99999999999999,98.0
0000.518,-16.775000000000002,-0.1,96.625,58.0,98.0
0000.546,-17.575000000000003,3.3083333333333336,95.0,58.0,98.0
0000.582,-19.433333333333334,4.4833333333333325,94.0,58.0,98.0
0000.611,-21.2,-1.25,94.0,58.0,98.0
0000.648,-24.799999999999997,-0.36666666666666703,93.0,58.0,98.0
0000.678,-28.169230769230772,2.3499999999999996,92.64705882352942,58.0,98.0
0000.713,-30.625,8.775,91.5,58.0,98.0
0000.748,-32.85384615384615,8.962499999999999,91.0,58.0,98.0
0000.778,-34.169230769230765,2.4888888888888885,91.0,58.0,98.0
0000.814,-35.9,2.3,91.0,58.090625,98.0
0000.849,-36.833333333333336,-1.3166666666666667,91.0,58.2,98.0
0000.878,-36.1,8.7,91.0,58.290625000000006,98.0
0000.914,-35.0,6.6,91.0,58.403125,98.0
0000.945,-32.974999999999994,6.733333333333333,92.0,58.5,98.0
0000.981,-33.2625,0.1750000000000001,97.75,58.6125,98.0
0001.016,-33.2,2.3499999999999996,104.3125,58.721875,98.0
0001.045,-32.66153846153846,0.8333333333333333,109.25,58.8125,98.0
0001.080,-33.300000000000004,1.7444444444444447,110.0,58.921875,98.0
0001.116,-33.30833333333333,1.7083333333333333,109.0,59.0,98.0
0001.146,-33.849999999999994,1.0333333333333334,108.0,59.0,98.0
0001.184,-33.83076923076923,3.925,107.0,59.0,98.0
0001.213,-32.46666666666667,-0.9692307692307692,106.0,59.0,98.0
0001.248,-29.566666666666666,-6.3,105.0625,59.0,98.0
0001.278,-28.35,-8.25,104.0,59.0,98.0
0001.313,-26.907692307692308,-2.5461538461538464,104.0,59.0,98.0
0001.348,-24.73846153846154,-4.3,103.0,59.0,98.0
0001.377,-23.366666666666667,-3.55,102.0,59.0,98.0
0001.414,-21.7,-3.8230769230769233,101.0,59.0,98.0
0001.447,-20.4,-3.1166666666666667,99.625,59.01788375558867,98.0
0001.479,-19.244444444444444,2.2499999999999996,99.0,59.11326378539493,98.0
0001.514,-18.161538461538463,5.8,98.0,59.21758569299553,98.0
0001.544,-15.766666666666666,10.299999999999999,98.0,59.30700447093889,98.0
0001.580,-14.933333333333334,11.0,98.0,59.41430700447094,98.0
0001.617,-12.15,10.433333333333334,97.0,59.52459016393443,98.0
0001.647,-10.6,10.958333333333334,96.125,59.61400894187779,98.0
0001.682,-7.884615384615384,8.207692307692309,94.9375,59.71833084947839,98.0
0001.712,-5.358333333333333,7.983333333333333,94.0,59.80774962742176,98.0
0001.748,-2.8166666666666664,5.7,92.0,59.9150521609538,98.0
0001.777,0.923076923076923,1.8,92.0,60.00149031296572,98.0
0001.814,4.630769230769231,2.353846153846154,91.0,60.111773472429206,98.0
0001.848,7.6,2.45,92.93333333333334,60.213114754098356,98.0
0001.878,7.358333333333333,6.966666666666667,97.4375,60.30253353204172,98.0
0001.914,8.1,10.725000000000001,106.25,60.40983606557377,98.0
0001.943,9.85,15.884615384615385,109.41176470588235,60.49627421758569,98.0
0001.979,11.8,13.977777777777778,110.0,60.603576751117735,98.0
0002.016,13.850000000000001,12.200000000000001,109.0,60.71385991058122,98.0
0002.046,13.5625,10.525,108.0,60.803278688524586,98.0
0002.082,13.766666666666667,12.25,106.875,60.910581222056635,98.0
0002.110,12.4,9.715384615384615,106.0,60.99403874813711,98.0
0002.145,12.983333333333333,7.753846153846154,104.0,61.0,98.0
0002.181,11.0,7.791666666666666,102.0,61.00000000000001,98.0
0002.210,9.446153846153846,7.069230769230769,101.875,61.0,98.0
0002.246,8.433333333333332,13.100000000000001,100.0,61.0,98.0
0002.282,7.199999999999999,12.9,99.375,61.0,98.0
0002.311,9.033333333333335,10.424999999999999,97.5625,61.0,98.0
0002.347,7.4375,2.9625,95.3125,61.0,98.0
0002.379,8.1,3.6555555555555554,94.3125,61.0,98.0
0002.413,9.0,4.85,91.1875,61.0,98.0
0002.445,9.1125,8.5625,90.0,61.0,98.0
0002.478,10.25,8.566666666666666,88.125,61.0,98.0
0002.518,8.884615384615385,12.1,87.625,61.0,98.0
0002.550,9.3,13.6,87.0,61.0,98.0
0002.583,8.350000000000001,11.4,87.0,61.0,98.0
0002.620,9.733333333333334,7.966666666666667,87.0,61.0,98.0
0002.644,8.407692307692308,4.053846153846154,87.0,61.0,98.0
0002.678,8.958333333333332,8.700000000000001,87.0,61.0,98.0
0002.718,10.066666666666666,6.6,87.0,61.0,98.0
0002.743,11.05,8.65,87.0,61.0,98.0
0002.778,13.42222222222222,4.25,87.0,61.0,98.0
0002.813,15.2875,7.207692307692308,91.4375,61.00000000000001,98.0
0002.847,15.966666666666669,1.883333333333333,98.75,61.0,98.0
0002.882,16.183333333333334,9.2,107.25,61.0,98.0
0002.916,14.958333333333334,-0.5666666666666667,109.25,60.99999999999999,98.0
0002.949,13.138461538461538,2.9416666666666664,109.0,61.0,98.0
0002.981,12.524999999999999,6.661538461538462,108.6875,61.0,98.0
0003.014,13.741666666666667,14.815384615384616,108.0,61.0,98.0
0003.046,14.35,17.2,107.0,61.0,98.0
0003.078,13.692307692307692,14.655555555555555,107.0,61.0,98.0
0003.111,14.350000000000001,13.3,106.0,61.0,98.0
0003.143,14.375,10.6,104.5625,61.0,98.0
0003.183,13.833333333333334,6.55,103.0,61.0,98.0
0003.216,11.366666666666667,9.350000000000001,101.0,61.0,98.0
0003.248,11.161538461538461,9.8375,99.0,61.0,98.0
0003.281,9.8,12.315384615384616,96.9375,61.0,98.0
0003.313,10.9,12.541666666666666,95.0,61.0,98.0
0003.346,11.274999999999999,6.108333333333333,93.875,61.0,98.0
0003.377,11.084615384615386,10.03846153846154,93.0,61.0,98.0
0003.409,10.5,4.5,92.0,61.0,98.0
