RelTime,RSPT
0000.000,-71.1923076923077
0000.011,-69.65
0000.020,-67.375
0000.028,-63.575
0000.052,-60.1
0000.075,-60.474999999999994
0000.099,-61.233333333333334
0000.130,-55.64615384615384
0000.162,-54.369230769230775
0000.203,-45.983333333333334
0000.237,-37.03846153846153
0000.269,-30.2
0000.304,-29.2
0000.337,-31.9
0000.369,-25.484615384615385
0000.400,-18.849999999999998
0000.433,-15.524999999999999
0000.464,-2.35
0000.496,9.866666666666667
0000.529,21.8
0000.569,28.191666666666666
0000.603,30.6
0000.634,35.13333333333333
0000.665,37.315384615384616
0000.696,31.241666666666667
0000.738,33.63333333333334
0000.762,41.36666666666667
0000.801,57.75
0000.833,63.33846153846154
0000.864,62.75000000000001
0000.897,58.3
0000.939,61.33333333333333
0000.966,58.69230769230769
0000.997,59.300000000000004
0001.029,52.133333333333326
0001.070,51.766666666666666
0001.101,49.95
0001.133,49.00769230769231
0001.164,45.8
0001.204,39.96666666666667
0001.235,37.74166666666667
0001.267,26.03333333333334
0001.300,8.615384615384617
0001.331,-2.1249999999999996
0001.363,-20.25
0001.403,-38.6375
0001.436,-55.2
0001.469,-62.0
0001.501,-67.43333333333334
0001.533,-67.23333333333335
0001.566,-76.53333333333333
0001.600,-79.09230769230768
0001.631,-86.96666666666667
0001.664,-86.93333333333334
0001.697,-80.76666666666668
0001.737,-78.14444444444445
0001.769,-70.80000000000001
0001.802,-76.84166666666668
0001.834,-74.80000000000001
0001.866,-71.375
0001.897,-74.2
0001.939,-75.04166666666666
0001.963,-73.03333333333333
0001.998,-76.1
0002.030,-67.43333333333332
0002.071,-59.28888888888889
0002.104,-54.65
0002.136,-45.625
0002.168,-32.7
0002.201,-23.06153846153846
0002.237,-14.853846153846154
0002.274,-11.03076923076923
0002.303,-10.333333333333334
0002.339,0.2923076923076924
0002.364,9.766666666666666
0002.397,27.76666666666667
0002.433,48.01538461538462
0002.468,58.36666666666667
0002.501,56.025
0002.533,63.875
0002.565,76.6
0002.600,90.0
0002.633,94.56153846153846
0002.665,96.93333333333334
0002.697,109.3
0002.731,141.0
0002.765,178.04615384615386
0002.798,199.7
0002.832,245.63750000000002
0002.864,288.6
0002.897,327.5444444444444
0002.938,351.1384615384615
0002.962,348.8
0003.003,343.53333333333336
0003.035,338.6166666666667
0003.067,350.025
0003.098,354.30833333333334
0003.131,367.3833333333333
0003.165,378.1384615384615
0003.197,383.5230769230769
0003.230,387.49999999999994
0003.263,381.50000000000006
0003.303,364.825
0003.336,345.55384615384617
0003.369,313.3
0003.401,266.7
0003.433,203.7
0003.465,135.60000000000002
0003.497,56.35
0003.531,1.4666666666666672
0003.564,-41.53333333333333
0003.597,-68.05
0003.638,-101.7
0003.662,-120.4
0003.703,-136.46666666666667
0003.734,-145.8
0003.766,-151.3
0003.799,-160.95
0003.832,-174.38333333333333
0003.867,-186.6
0003.899,-199.725
0003.934,-201.44166666666666
0003.967,-208.57692307692307
0004.003,-211.70833333333331
0004.038,-213.61666666666667
0004.067,-212.64999999999998
0004.101,-209.2
0004.136,-206.7153846153846
0004.169,-205.99166666666667
0004.201,-200.6
0004.232,-209.7
0004.265,-207.9
0004.296,-204.83333333333334
0004.338,-200.6222222222222
0004.370,-195.43333333333334
0004.404,-194.4666666666667
0004.436,-180.24166666666667
0004.469,-166.66666666666669
0004.501,-156.41666666666666
0004.533,-142.95
0004.565,-136.39166666666665
0004.600,-129.76666666666668
0004.631,-119.23333333333335
0004.663,-111.58888888888889
0004.704,-92.6
0004.738,-87.05000000000001
0004.770,-81.05000000000001
0004.803,-65.9
0004.835,-43.75
0004.869,-22.76666666666667
0004.901,-6.623076923076923
0004.932,1.3666666666666667
0004.964,10.483333333333334
0005.004,24.533333333333335
0005.036,43.78333333333333
0005.068,62.2
0005.099,67.5625
0005.132,72.17500000000001
0005.164,78.0
0005.205,89.02499999999999
0005.237,89.64444444444445
0005.268,87.9
0005.301,79.1
0005.333,72.13333333333334
0005.364,76.61538461538461
0005.399,89.6
0005.432,112.9
0005.464,122.72500000000001
0005.497,123.91111111111111
0005.538,111.46923076923076
0005.570,107.2875
0005.602,103.075
0005.634,99.675
0005.666,90.4111111111111
0005.698,82.3
0005.730,64.24166666666666
0005.770,49.95
0005.801,36.333333333333336
0005.833,21.992307692307694
0005.865,8.55
0005.897,-14.883333333333333
0005.939,-34.791666666666664
0005.972,-55.858333333333334
0006.004,-63.44615384615385
0006.038,-79.99166666666667
0006.070,-92.74166666666666
0006.103,-105.70833333333333
0006.136,-113.1111111111111
0006.168,-116.95
0006.201,-126.40833333333333
0006.232,-130.75
0006.265,-137.19166666666666
0006.296,-141.07692307692307
0006.336,-142.025
0006.369,-143.31666666666666
0006.401,-146.01666666666665
0006.432,-150.77692307692308
0006.464,-153.7
0006.504,-153.43846153846152
0006.536,-156.38333333333335
0006.569,-158.71666666666667
0006.602,-155.15384615384613
0006.633,-156.75
0006.664,-152.325
0006.696,-149.0
0006.739,-132.60000000000002
0006.762,-126.19166666666666
0006.804,-124.16666666666667
0006.831,-120.58333333333333
0006.857,-119.33076923076923
0006.905,-101.46153846153847
0006.939,-85.56666666666668
0006.964,-76.0
0006.997,-69.1
0007.031,-62.84615384615385
0007.064,-58.849999999999994
0007.103,-40.45
0007.135,-38.25
0007.168,-33.775
0007.199,-31.384615384615387
0007.232,-22.316666666666666
0007.263,-10.4
0007.301,4.050000000000001
0007.332,6.907692307692308
0007.364,18.65
0007.404,29.25
0007.436,44.325
0007.468,57.633333333333326
0007.530,72.13749999999999
0007.538,70.96666666666667
0007.566,71.06666666666666
0007.602,68.43333333333332
0007.637,74.525
0007.672,79.3
0007.697,82.92857142857142
0007.734,85.7
0007.769,89.71666666666667
0007.802,87.03333333333333
0007.837,75.93333333333332
0007.870,75.08333333333333
0007.895,74.93846153846154
0007.932,80.61666666666667
0007.968,89.06666666666668
0008.002,96.01666666666668
0008.037,93.5923076923077
0008.062,90.525
0008.098,87.4
0008.133,84.43333333333334
0008.168,87.84444444444443
