RelTime,RSPT,RSPA,PULS,PR,SPO2
0000.000,739.8692307692307,3.5,102.125,75.0,98.24251497005989
0000.025,743.3375,4.7,101.0,75.0,98.1676646706587
0000.057,732.5666666666667,4.844444444444445,100.5,75.0,98.07185628742515
0000.094,711.7846153846153,5.007692307692308,100.0,75.0,98.00000000000001
0000.122,693.176923076923,6.0874999999999995,98.4375,75.0,98.0
0000.154,680.1416666666667,6.699999999999999,98.0,75.0,98.0
0000.187,676.0083333333333,7.661538461538461,97.0,75.0,98.0
0000.221,680.2384615384615,6.7333333333333325,97.0,75.0,98.0
0000.262,686.3692307692307,5.550000000000001,96.0,75.0,98.0
0000.288,695.1333333333334,5.075,96.0,75.0,98.0
0000.326,702.1,6.316666666666666,96.0,75.0,98.0
0000.353,699.1000000000001,6.569230769230769,95.0,75.0,98.0
0000.392,686.4666666666667,5.915384615384615,95.0,75.0,98.0
0000.429,677.4384615384615,5.025,95.0,75.0375,98.0
0000.454,684.175,4.6875,95.3125,75.115625,98.0
0000.495,708.0461538461539,4.984615384615385,99.75,75.24375,98.0
0000.526,722.3,2.833333333333333,105.5,75.340625,98.0
0000.554,713.1500000000001,2.6,107.0,75.428125,98.0
0000.590,693.7,1.2153846153846153,107.0,75.540625,98.0
0000.619,667.023076923077,0.8999999999999999,107.0,75.63125,98.0
0000.654,633.3999999999999,2.2,106.0,75.740625,98.0
0000.688,611.4,3.9,104.125,75.846875,98.0
0000.722,579.9,4.766666666666667,102.9375,75.953125,98.0
0000.750,553.6500000000001,4.6923076923076925,102.0,76.0,98.0
0000.787,514.6076923076923,3.746153846153846,101.0,76.0,98.0
0000.817,491.38888888888886,4.05,101.0,76.0,98.0
0000.853,468.75,2.3249999999999997,99.75,76.0,98.0
0000.888,460.2833333333333,1.675,99.0,76.0,98.0
0000.916,456.2230769230769,1.1625,98.0,76.0,98.0
0000.950,446.0125,-0.03333333333333334,97.6875,76.0,98.0
0000.985,428.5125,0.13333333333333333,97.0,76.0,98.0
0001.021,416.1666666666667,-0.2,97.0,76.0,98.0
0001.056,408.4181818181818,0.19999999999999998,97.0,76.0,98.0
0001.085,398.46153846153845,-0.08333333333333334,96.0,76.03273809523809,98.0
0001.121,378.65000000000003,-0.30000000000000004,96.0,76.13988095238095,98.0
0001.156,367.65,-0.23333333333333334,95.0,76.24404761904762,98.0
0001.185,360.675,-0.4,95.9375,76.33035714285714,98.0
0001.221,368.2692307692308,-0.2,98.1875,76.4375,98.0
0001.253,359.6833333333333,-0.125,101.375,76.5327380952381,98.0
0001.289,351.85833333333335,-1.6,105.4375,76.63988095238095,98.0
0001.319,322.8833333333334,-0.925,108.0,76.72916666666666,98.0
0001.355,298.98333333333335,-2.033333333333333,107.4375,76.83630952380952,98.0
0001.390,278.54615384615386,-1.0,106.25,76.94047619047619,98.0
0001.419,268.2,-0.6499999999999999,105.4375,77.0,98.0
0001.454,259.25,0.9375,104.25,77.0,98.0
0001.492,246.625,2.8,102.0,77.0,98.0
0001.522,239.06153846153848,1.7307692307692308,102.0,77.0,98.0
0001.552,229.88333333333333,0.6499999999999999,101.0,77.0,98.0
0001.590,229.4125,0.3666666666666667,101.0,77.0,98.0
0001.622,241.225,0.14166666666666666,100.75,77.0,98.0
0001.651,250.05384615384617,0.8923076923076924,100.0,77.0,98.0
0001.686,259.95384615384614,0.8,99.75,77.0,98.0
0001.721,276.8,0.7666666666666666,99.0,77.0,98.0
0001.756,297.55833333333334,0.5333333333333333,99.0,77.0,98.0
0001.784,313.4,0.6846153846153846,99.0,77.0,98.0
0001.817,326.6769230769231,0.8,99.0,77.0,98.00000000000001
0001.853,346.9333333333334,0.675,98.0,77.0,98.0
0001.888,376.65,-0.1,97.0625,77.0,98.0
0001.918,416.09999999999997,0.6444444444444444,97.0,77.0,98.0
0001.954,448.33846153846156,0.711111111111111,100.0625,77.0,98.0
0001.990,458.4,1.2833333333333334,103.625,77.0,98.0
0002.018,440.5375,0.75,107.0,77.0,98.0
0002.054,409.35,0.625,108.0,77.0,98.0
0002.090,390.1333333333333,1.4,107.0,77.02678571428571,98.0
0002.118,372.43076923076916,1.0333333333333334,106.0,77.11011904761905,98.0
0002.154,352.45000000000005,0.75,104.4375,77.2172619047619,98.0
0002.190,313.4833333333333,-0.35000000000000003,102.2,77.32440476190476,98.0
0002.221,275.425,-1.3,99.25,77.41666666666666,98.0
0002.250,212.66153846153847,-0.75,96.4375,77.50297619047619,98.0
0002.288,119.22500000000001,-1.518181818181818,92.0625,77.61607142857143,98.0
0002.318,39.35,-1.575,90.1875,77.70535714285714,98.0
0002.353,-41.86666666666666,-2.65,91.0,77.80952380952381,98.0
0002.388,-104.17692307692309,-2.4846153846153847,92.0,77.91369047619048,98.0
0002.420,-147.38333333333333,-4.3500000000000005,93.1875,78.0,98.0
0002.452,-199.02499999999998,-4.466666666666667,94.0,78.0,98.0
0002.490,-269.73333333333335,-6.4,94.0,78.0,98.0
0002.519,-337.2,-6.658333333333333,95.0,78.0,98.0
0002.556,-423.5230769230769,-7.63076923076923,95.0,78.0,98.0
0002.586,-489.7,-8.85,96.5625,78.0,98.0
0002.622,-558.625,-10.600000000000001,98.8125,78.0,98.0
0002.651,-619.9166666666667,-10.7,102.25,78.0,98.0
0002.686,-693.2,-10.36923076923077,105.8125,78.0,98.0
0002.722,-785.1307692307694,-10.55,107.0,78.0,98.0
0002.752,-856.2833333333334,-11.525,106.0625,78.08928571428572,98.04464285714286
0002.789,-926.4666666666667,-12.783333333333333,105.0,78.30952380952381,98.1547619047619
0002.820,-969.8,-13.73846153846154,103.8125,78.49404761904762,98.24702380952381
0002.851,-1004.9333333333334,-14.6,102.0,78.67857142857143,98.33928571428572
0002.888,-1048.5153846153846,-16.77777777777778,101.5625,78.89880952380952,98.44940476190476
0002.917,-1084.175,-17.8,101.0,79.07142857142857,98.53571428571428
0002.955,-1132.7000000000003,-18.391666666666666,100.0,79.29761904761905,98.64880952380952
0002.985,-1162.6083333333333,-18.333333333333332,99.0,79.47619047619048,98.73809523809524
0003.021,-1204.2666666666667,-18.215384615384615,99.0,79.69047619047619,98.8452380952381
0003.056,-1241.8846153846152,-19.166666666666668,99.0,79.89880952380952,98.94940476190477
0003.084,-1276.3333333333333,-19.924999999999997,98.3125,80.0,99.0
0003.118,-1308.5666666666666,-20.033333333333335,98.0,80.0,99.0
0003.154,-1341.0249999999999,-18.66923076923077,97.0,80.0,99.0
0003.186,-1358.6555555555556,-16.55,96.0,80.0,99.0
0003.222,-1365.975,-16.075000000000003,94.0,80.0,99.0
0003.250,-1363.8,-16.25,93.0,80.0,99.0
0003.286,-1363.175,-17.799999999999997,93.0,80.0,99.0
0003.322,-1363.2230769230769,-18.21111111111111,96.5625,80.0,99.0
0003.350,-1370.0833333333335,-17.475,99.3125,80.0,99.0
0003.388,-1369.4083333333333,-17.566666666666663,101.0,80.0,99.0
0003.423,-1365.6,-16.116666666666667,101.0,80.0,99.0
0003.452,-1355.0384615384614,-16.115384615384617,100.0,80.0,99.0
0003.487,-1342.1307692307694,-16.549999999999997,99.125,80.0,99.0
0003.522,-1323.8333333333335,-16.791666666666668,98.0,80.0,99.0
0003.551,-1308.3000000000002,-17.733333333333334,97.0,80.0,99.0
0003.590,-1280.8,-16.616666666666667,96.6875,80.0,99.0
0003.620,-1253.6666666666665,-15.4375,96.0,80.0,99.0
0003.658,-1216.246153846154,-14.733333333333334,95.0,80.0,99.0
0003.687,-1181.8625,-13.5,95.0,80.0,99.0
0003.722,-1138.3666666666666,-12.633333333333333,95.0,80.0,99.0
0003.750,-1101.923076923077,-12.425,95.0,80.0,99.00000000000001
0003.785,-1057.7833333333333,-11.5,95.0,80.0,99.0
0003.820,-1004.575,-11.216666666666667,95.0,80.0,99.0
0003.855,-946.575,-10.2,95.0,80.0,99.0
0003.884,-888.2769230769231,-8.653846153846153,95.0,80.0,99.0
0003.920,-814.6833333333334,-8.1,95.0,80.0,99.0
0003.951,-747.8,-7.183333333333334,97.75,80.0,99.0
0003.989,-668.3666666666667,-6.15,101.5,80.0,99.0
0004.020,-605.7,-5.85,105.1875,80.0,99.0
0004.051,-552.1874999999999,-3.9,106.0,80.0,99.0
0004.088,-494.3538461538461,-2.9000000000000004,105.0,80.01068702290077,99.0
0004.116,-446.0,-1.9375,104.0,80.05343511450383,99.0
0004.151,-368.2,-1.176923076923077,103.0,80.10687022900764,99.0
0004.187,-302.63846153846157,-0.5777777777777777,101.0,80.1618320610687,99.0
0004.217,-264.85,-1.5333333333333334,100.0,80.20763358778626,99.0
0004.255,-226.35,-0.1375,100.0,80.26564885496182,98.99999999999999
0004.284,-195.23333333333335,-0.17500000000000002,99.0,80.30992366412214,99.0
0004.319,-149.8,1.8250000000000002,98.125,80.36335877862595,99.0
0004.354,-97.86666666666666,2.677777777777778,96.88235294117646,80.41679389312976,99.0
0004.390,-43.25,3.1500000000000004,96.0,80.47175572519083,99.0
0004.420,-15.399999999999999,3.466666666666667,96.0,80.5175572519084,99.0
0004.455,-1.3083333333333331,4.4,96.0,80.57099236641221,99.0
0004.489,3.1461538461538465,4.592307692307692,96.0,80.62290076335879,99.0
0004.516,16.953846153846154,4.866666666666667,96.0,80.66412213740458,99.0
0004.550,49.88333333333333,6.425,96.0,80.71603053435115,99.0
0004.587,114.0,5.924999999999999,96.0,80.77251908396947,99.0
0004.622,181.7923076923077,5.553846153846154,97.0,80.82595419847328,99.0
0004.651,220.77777777777777,4.6,99.6875,80.87022900763358,99.0
0004.687,254.2,4.5625,104.9375,80.92519083969465,99.0
0004.722,262.27500000000003,6.1499999999999995,107.0,80.97862595419846,99.0
0004.751,266.325,6.4375,106.0625,81.04464285714286,99.00000000000001
0004.789,280.05555555555554,5.861538461538462,106.0,81.1577380952381,99.0
0004.819,299.2375,5.4,105.0,81.24702380952381,99.0
0004.856,325.8,5.783333333333333,104.0,81.35714285714286,99.0
