RelTime,RSPT
0000.000,-1096.0923076923077
0000.027,-986.8666666666666
0000.047,-903.8
0000.081,-796.5230769230769
0000.115,-727.9499999999999
0000.148,-697.5
0000.181,-690.8000000000001
0000.213,-673.0461538461539
0000.246,-675.0749999999999
0000.281,-665.5749999999999
0000.313,-669.1
0000.345,-686.8769230769232
0000.377,-685.025
0000.410,-681.3625
0000.444,-668.9
0000.478,-628.3666666666667
0000.510,-530.8384615384616
0000.542,-325.70000000000005
0000.575,-36.00000000000001
0000.618,365.82500000000005
0000.642,492.89230769230767
0000.682,609.2538461538462
0000.714,586.8000000000001
0000.746,545.025
0000.780,557.6333333333333
0000.813,594.1769230769231
0000.846,648.6333333333332
0000.878,692.9666666666667
0000.911,712.2
0000.943,760.1923076923076
0000.975,786.1666666666666
0001.016,787.2375000000001
0001.049,758.3000000000001
0001.082,757.6833333333334
0001.115,770.0307692307692
0001.148,741.8
0001.180,695.95
0001.214,610.9666666666667
0001.248,536.5923076923077
0001.281,437.0307692307692
0001.314,370.3833333333333
0001.346,290.4875
0001.378,131.45
0001.410,-118.3375
0001.443,-457.5333333333334
0001.476,-755.8333333333334
0001.509,-1013.2333333333335
0001.551,-1285.1625000000001
0001.582,-1490.3076923076924
0001.618,-1713.2999999999997
0001.643,-1807.75
0001.678,-1878.45
0001.710,-1860.3615384615384
0001.742,-1838.3
0001.783,-1841.8666666666668
0001.816,-1870.8666666666668
0001.850,-1890.5375
0001.883,-1905.8249999999998
0001.916,-1899.0749999999998
0001.941,-1895.65
0001.977,-1874.1000000000001
0002.012,-1844.8999999999999
0002.047,-1821.1461538461538
0002.081,-1794.1250000000002
0002.114,-1774.55
0002.146,-1753.95
0002.178,-1729.5666666666664
0002.209,-1708.4
0002.241,-1669.325
0002.276,-1623.1833333333334
0002.309,-1575.6499999999999
0002.342,-1531.7384615384615
0002.382,-1502.25
0002.415,-1470.9125
0002.448,-1429.0
0002.481,-1389.0749999999998
0002.519,-1328.1666666666667
0002.545,-1304.2333333333336
0002.585,-1264.8583333333333
0002.610,-1246.1333333333334
0002.649,-1205.0166666666667
0002.675,-1170.0923076923077
0002.709,-1133.9769230769232
0002.743,-1092.625
0002.775,-1063.2500000000002
0002.817,-1011.2166666666667
0002.841,-980.6555555555556
0002.884,-925.9
0002.909,-905.4333333333334
0002.949,-857.825
0002.984,-833.3000000000001
0003.010,-811.0833333333333
0003.048,-793.9166666666666
0003.080,-776.8666666666667
0003.114,-757.6
0003.147,-724.8
0003.179,-697.8
0003.212,-665.3
0003.245,-633.5
0003.279,-616.5
0003.312,-592.0
0003.345,-580.25
0003.378,-568.8666666666667
0003.411,-549.623076923077
0003.445,-542.1
0003.481,-520.8615384615384
0003.516,-511.09999999999997
0003.548,-489.4666666666667
0003.581,-459.26666666666665
0003.618,-434.76153846153846
0003.643,-428.41538461538465
0003.676,-424.0923076923077
0003.709,-424.99999999999994
0003.742,-418.34615384615387
0003.774,-404.42499999999995
0003.816,-401.275
0003.848,-399.29999999999995
0003.882,-394.1
0003.915,-391.05000000000007
0003.948,-397.9375
0003.981,-412.1583333333333
0004.015,-410.1
0004.048,-389.90000000000003
0004.081,-377.2846153846154
0004.115,-362.95
0004.147,-354.79999999999995
0004.179,-336.83333333333337
0004.212,-308.70000000000005
0004.243,-290.275
0004.274,-271.4375
0004.317,-268.0
0004.343,-264.7
0004.378,-257.8538461538462
0004.415,-250.125
0004.452,-245.9375
0004.478,-244.33333333333331
0004.511,-231.63846153846154
0004.544,-208.72499999999997
0004.577,-178.72500000000002
0004.613,-157.3
0004.649,-127.55000000000001
0004.683,-91.57692307692308
0004.715,-57.03846153846154
0004.749,-20.6375
0004.781,24.6
0004.815,65.45
0004.848,87.60000000000001
0004.881,105.00000000000001
0004.914,104.96666666666667
0004.948,105.99230769230769
0004.981,98.32307692307693
0005.015,122.17499999999998
0005.049,161.0
0005.081,199.1833333333333
0005.114,220.1142857142857
0005.147,245.3
0005.179,269.27500000000003
0005.215,299.4
0005.247,313.73333333333335
0005.281,347.83333333333337
0005.313,365.4
0005.346,384.70000000000005
0005.379,395.50000000000006
0005.412,398.9384615384615
0005.448,425.06666666666666
0005.482,463.2
0005.514,484.1333333333333
0005.548,496.46153846153845
0005.581,501.4333333333333
0005.619,484.3230769230769
0005.645,478.65
0005.682,473.83333333333337
0005.719,458.0
0005.743,441.9333333333334
0005.777,421.6916666666666
0005.809,404.83333333333337
0005.842,397.8846153846154
0005.874,389.16666666666674
0005.917,385.08333333333337
0005.941,371.3833333333333
0005.973,356.5
0006.016,370.18333333333334
0006.049,408.39230769230767
0006.082,461.025
0006.115,497.12500000000006
0006.148,506.50000000000006
0006.183,532.3
0006.216,545.4692307692308
0006.249,578.2750000000001
0006.282,569.675
0006.315,557.5384615384614
0006.348,542.6153846153845
0006.380,528.75
0006.414,507.07500000000005
0006.448,493.16666666666674
0006.482,479.4
0006.515,474.1
0006.547,449.4692307692308
0006.579,426.2
0006.613,400.4
0006.649,380.25
0006.681,374.7
0006.713,366.6875
0006.746,368.2692307692307
0006.779,347.7846153846154
0006.812,335.43333333333334
0006.846,319.8416666666667
0006.879,316.89166666666665
0006.915,325.9307692307692
0006.949,333.51666666666665
0006.983,364.3
0007.017,386.8
0007.041,401.16923076923075
0007.075,396.52222222222224
0007.108,379.6375
0007.143,356.0625
0007.175,328.98333333333335
0007.209,308.84615384615387
0007.242,295.3
0007.277,290.1
0007.309,295.0153846153846
0007.342,279.70000000000005
0007.377,277.75384615384615
0007.409,252.2
0007.442,249.2
0007.475,243.81111111111113
0007.509,237.4375
0007.543,230.4923076923077
0007.576,199.97692307692307
0007.612,205.03076923076924
0007.648,215.27692307692308
0007.681,253.5
0007.714,284.7
0007.747,317.0
0007.782,345.1666666666667
0007.815,363.7
0007.848,369.17499999999995
0007.880,359.6666666666667
0007.912,340.5833333333333
0007.944,333.78461538461545
0007.976,316.2
0008.010,312.4
0008.043,290.775
0008.076,270.55
0008.108,254.55
0008.146,232.72500000000002
0008.180,212.675
0008.215,192.8
0008.250,169.10833333333335
0008.277,163.3769230769231
0008.312,151.93333333333334
0008.346,153.99166666666665
0008.379,156.51666666666665
0008.412,175.9076923076923
0008.447,200.39999999999998
0008.480,232.05
0008.512,268.25
0008.545,307.6666666666667
0008.578,326.81538461538463
0008.611,345.23333333333335
0008.646,307.7
0008.678,297.85833333333335
0008.710,280.5230769230769
0008.741,276.22499999999997
0008.782,257.0
0008.815,226.95
0008.848,208.47777777777776
0008.880,190.9125
0008.912,186.79999999999998
0008.944,189.4375
0008.975,169.0375
0009.016,164.11538461538464
0009.048,153.38333333333333
0009.080,153.0
0009.112,143.25
0009.144,144.03076923076924
0009.176,134.33333333333334
0009.209,133.36666666666665
0009.260,134.97692307692307
0009.288,142.27499999999998
0009.313,139.48461538461538
0009.349,130.5333333333333
0009.384,131.30833333333334
0009.412,125.85
0009.447,120.80000000000001
0009.484,111.75
0009.511,112.15384615384616
0009.547,120.87500000000001
0009.581,116.46666666666667
0009.619,103.07499999999999
0009.645,93.66923076923077
0009.683,87.73333333333333
0009.709,83.39166666666667
0009.744,56.14999999999999
0009.778,41.03333333333333
0009.812,30.146153846153844
0009.847,43.266666666666666
0009.882,43.88333333333334
0009.916,43.50000000000001
0009.942,48.98888888888889
0009.977,50.1875
0010.013,78.875
0010.049,120.8
0010.084,169.20000000000002
0010.108,195.70000000000002
0010.143,185.56923076923078
0010.178,139.13333333333335
0010.215,78.83333333333334
0010.250,56.8
0010.274,57.141666666666666
0010.309,44.400000000000006
0010.343,43.599999999999994
0010.376,42.05
0010.411,34.95384615384616
0010.445,35.13333333333333
0010.479,24.85
0010.513,13.649999999999999
0010.548,18.9
0010.583,10.292307692307691
0010.619,4.5
0010.644,12.266666666666667
0010.678,15.800000000000002
0010.712,24.907692307692308
0010.747,24.46153846153846
0010.783,51.75
0010.809,75.88749999999999
0010.845,124.8923076923077
0010.880,167.0
0010.913,183.4333333333333
0010.948,177.3875
0010.983,161.825
0011.017,152.25384615384615
0011.043,142.9
0011.077,137.82500000000002
0011.111,124.96666666666667
0011.146,126.26666666666668
0011.179,128.96923076923076
0011.215,128.86666666666667
0011.250,112.46666666666667
0011.275,96.6076923076923
0011.309,91.3
0011.344,100.875
0011.379,100.56666666666668
0011.414,107.2
0011.448,86.8125
0011.483,88.17692307692307
0011.508,84.96666666666667
0011.542,78.95
0011.576,75.96666666666667
0011.611,76.2923076923077
0011.648,84.7
0011.683,100.13076923076925
0011.707,99.30000000000001
0011.742,91.425
0011.777,88.8125
0011.811,80.96666666666667
0011.844,87.91428571428571
0011.879,78.8
0011.917,92.53333333333333
0011.941,85.23333333333333
0011.975,82.65833333333333
0012.011,66.86153846153846
0012.045,63.73846153846154
0012.080,53.8
0012.115,42.82307692307692
0012.150,35.98333333333333
0012.174,38.75
0012.208,49.1
0012.243,47.4
0012.277,35.64999999999999
0012.310,33.625
0012.344,39.176923076923075
0012.379,41.67777777777778
0012.414,59.10000000000001
0012.449,57.02307692307692
0012.483,63.05
0012.508,47.92307692307692
0012.541,28.3
0012.576,29.400000000000002
0012.611,28.425000000000004
0012.649,27.633333333333333
0012.674,23.6
0012.708,21.216666666666665
0012.742,24.416666666666664
0012.777,12.5125
0012.812,7.25
0012.845,-6.846153846153846
0012.880,-16.15
0012.914,-37.416666666666664
0012.949,-46.050000000000004
0012.983,-50.71666666666667
0013.008,-50.2
0013.041,-23.846153846153847
0013.075,4.166666666666667
0013.110,20.1
0013.144,23.8875
0013.177,35.65
0013.214,51.6
0013.248,50.52499999999999
0013.284,37.4
0013.309,38.07692307692308
0013.344,43.525
0013.378,38.06666666666666
0013.413,4.016666666666666
0013.448,-19.4
0013.482,-19.369230769230768
0013.516,-1.375
0013.541,-10.866666666666667
0013.575,-7.846153846153846
0013.611,-6.144444444444444
0013.649,12.25
0013.683,28.65
0013.708,59.14999999999999
0013.750,126.9125
0013.775,205.13333333333333
0013.810,304.45
0013.845,369.6
0013.880,354.35
0013.915,342.5846153846154
0013.949,326.0076923076923
0013.983,325.25
0014.011,316.09999999999997
0014.045,291.70000000000005
0014.080,270.6307692307692
0014.114,244.675
0014.149,222.07500000000002
0014.175,215.03076923076924
0014.211,207.63333333333333
0014.249,203.7153846153846
0014.275,194.2
0014.311,160.79999999999998
0014.346,113.26923076923077
0014.382,56.85
0014.410,14.600000000000001
0014.446,-30.975
0014.482,-127.92307692307693
0014.518,-246.29166666666669
0014.545,-350.8
0014.583,-468.59999999999997
0014.610,-561.375
0014.652,-734.6666666666667
0014.679,-828.75
0014.716,-916.876923076923
0014.742,-965.6000000000001
0014.779,-1009.9538461538461
0014.816,-1070.0333333333333
0014.843,-1106.7166666666667
0014.882,-1161.0
0014.908,-1177.076923076923
0014.944,-1200.15
0014.979,-1202.1
0015.014,-1227.3615384615384
0015.049,-1229.4
0015.075,-1231.225
0015.112,-1216.5384615384617
0015.146,-1205.5333333333333
0015.181,-1194.8
0015.218,-1167.3000000000002
0015.243,-1153.275
0015.278,-1133.2166666666667
0015.313,-1112.3538461538462
0015.347,-1077.5249999999999
0015.381,-1031.4666666666667
0015.415,-994.5333333333333
0015.449,-970.0
0015.475,-951.4
0015.510,-925.6333333333334
0015.544,-899.8
0015.579,-865.8499999999999
0015.615,-828.1625
0015.645,-800.525
0015.679,-778.9
0015.714,-749.15
0015.748,-730.876923076923
0015.783,-695.5
0015.808,-664.9615384615385
0015.844,-634.4333333333334
0015.878,-598.45
0015.913,-575.2333333333333
0015.948,-541.9461538461538
0015.984,-511.79230769230776
0016.012,-502.05555555555554
0016.046,-470.2375
0016.081,-446.5875
0016.116,-410.7923076923077
0016.151,-393.1
0016.176,-379.20000000000005
0016.212,-366.9846153846154
0016.247,-345.31666666666666
0016.283,-327.5
0016.317,-300.28333333333336
0016.342,-289.83846153846156
0016.377,-273.8666666666667
0016.413,-260.17692307692306
0016.447,-254.4
0016.483,-245.52307692307693
0016.517,-239.3125
0016.542,-225.98461538461538
0016.577,-196.46153846153845
0016.611,-169.16923076923075
0016.647,-136.0
0016.682,-112.38333333333334
0016.716,-92.525
0016.750,-74.66153846153847
0016.774,-60.7
0016.811,-47.9
0016.846,-49.25384615384616
0016.881,-44.8
0016.915,-48.776923076923076
0016.950,-35.85
0016.984,-27.985714285714288
0017.009,-20.05
0017.043,9.475
0017.077,32.17777777777778
0017.112,49.99999999999999
0017.146,51.26923076923077
0017.180,49.25
0017.216,42.92307692307692
0017.250,46.02307692307693
0017.275,56.43333333333334
0017.311,67.875
0017.345,110.2
0017.380,148.03333333333333
0017.414,175.52500000000003
0017.449,188.3
0017.483,183.65833333333333
0017.508,184.3777777777778
0017.542,192.475
0017.575,190.525
0017.612,192.81666666666666
0017.648,199.16923076923078
0017.683,202.2
0017.707,204.86666666666667
0017.742,206.4
0017.778,214.325
0017.812,222.03846153846152
0017.846,222.1
0017.881,230.53333333333333
0017.915,232.325
0017.950,265.04999999999995
0017.974,275.825
0018.010,274.59999999999997
0018.044,257.875
0018.079,232.80833333333334
0018.114,230.00833333333333
0018.150,221.97692307692307
0018.184,226.49999999999997
0018.208,237.56923076923078
0018.243,251.84166666666667
0018.278,278.9583333333333
0018.312,263.73333333333335
0018.346,265.70000000000005
0018.381,245.13076923076923
0018.417,238.5625
0018.441,221.10000000000002
0018.477,180.225
0018.512,125.40833333333333
