RelTime,RSPT
0000.000,531.5166666666667
0000.010,516.6
0000.020,513.6
0000.028,511.57500000000005
0000.035,509.6769230769231
0000.042,507.68461538461537
0000.067,469.0333333333334
0000.075,453.9
0000.099,420.975
0000.123,396.58333333333337
0000.157,361.8384615384615
0000.189,369.9
0000.222,348.95
0000.255,334.925
0000.287,314.75
0000.319,303.08333333333337
0000.353,280.85
0000.386,228.425
0000.418,169.33846153846153
0000.458,56.41666666666666
0000.490,-21.699999999999996
0000.524,-101.85
0000.556,-170.6
0000.588,-223.95555555555558
0000.620,-329.9
0000.654,-427.5833333333333
0000.687,-525.6583333333333
0000.719,-619.7153846153847
0000.752,-697.8333333333333
0000.784,-767.5666666666667
0000.825,-844.4
0000.858,-880.4
0000.891,-929.4
0000.923,-959.1
0000.955,-1005.0916666666667
0000.988,-1019.0333333333333
0001.020,-1053.611111111111
0001.055,-1065.9
0001.087,-1066.9
0001.120,-1038.2
0001.153,-985.323076923077
0001.185,-955.1666666666667
0001.218,-903.8999999999999
0001.251,-906.7333333333333
0001.291,-891.5250000000001
0001.323,-899.45
0001.356,-855.3999999999999
0001.388,-821.8166666666667
0001.420,-749.5166666666667
0001.454,-672.5
0001.486,-626.7538461538462
0001.518,-574.05
0001.550,-537.5
0001.591,-484.03333333333336
0001.623,-472.87692307692305
0001.657,-447.0333333333333
0001.690,-417.5
0001.722,-375.45
0001.755,-349.95000000000005
0001.788,-331.7846153846154
0001.820,-312.76666666666665
0001.854,-286.6
0001.888,-248.55
0001.921,-199.72307692307692
0001.954,-164.80769230769232
0001.987,-133.55
0002.021,-84.23333333333333
0002.055,-43.4125
0002.087,-8.223076923076922
0002.119,-4.966666666666667
0002.151,-22.053846153846152
0002.184,-24.7
0002.225,-29.4
0002.259,-11.307692307692308
0002.297,74.52499999999999
0002.321,140.05
0002.354,274.41538461538465
0002.387,392.26923076923083
0002.421,495.3666666666667
0002.452,552.4166666666666
0002.485,606.2
0002.518,615.2333333333333
0002.552,639.275
0002.586,637.9
0002.620,677.2249999999999
0002.656,703.1615384615385
0002.692,717.75
0002.728,720.775
0002.755,736.1125
0002.788,736.2500000000001
0002.822,758.45
0002.855,758.45
0002.889,739.5999999999999
0002.922,701.8153846153847
0002.956,671.95
0002.990,638.3333333333334
0003.023,635.4166666666666
0003.058,617.4307692307692
0003.085,601.1666666666667
0003.127,577.0
0003.152,539.0583333333333
0003.187,498.30769230769226
0003.221,448.9
0003.255,435.775
0003.290,419.3
0003.324,418.025
0003.352,435.03076923076924
0003.389,421.175
0003.425,422.1
0003.453,379.375
0003.488,372.0846153846154
0003.525,328.8666666666667
0003.553,292.1
0003.593,239.06923076923078
0003.621,171.84166666666667
0003.651,124.43333333333334
0003.691,14.124999999999996
0003.738,-127.09166666666667
0003.769,-267.7153846153846
0003.797,-371.68333333333334
0003.823,-473.03333333333336
0003.855,-578.9230769230769
0003.893,-677.7
0003.922,-765.8874999999999
0003.957,-828.0749999999999
0003.993,-895.05
0004.022,-927.8076923076923
0004.057,-953.9833333333332
0004.091,-1001.65
0004.125,-1032.3833333333332
0004.159,-1047.0538461538463
0004.186,-1035.8384615384616
0004.220,-1002.6
0004.257,-989.5666666666666
0004.291,-976.55
0004.325,-957.3666666666667
0004.359,-946.2
0004.384,-936.9
0004.418,-926.6222222222223
0004.452,-883.0333333333333
0004.484,-849.2333333333333
0004.525,-808.25
0004.550,-788.4
0004.592,-765.8
0004.616,-742.2
0004.652,-708.9000000000001
0004.686,-691.1363636363636
0004.719,-672.6142857142856
0004.752,-649.0666666666667
0004.783,-640.775
0004.825,-606.775
0004.858,-570.2249999999999
0004.890,-549.8000000000001
0004.923,-499.0
0004.956,-508.40000000000003
0004.989,-492.70833333333337
0005.020,-491.35
0005.054,-440.46666666666664
0005.089,-362.3875
0005.123,-317.1833333333334
0005.158,-267.6666666666667
0005.191,-214.62727272727273
0005.224,-172.9923076923077
0005.257,-116.29166666666666
0005.289,-89.7
0005.323,-53.2
0005.356,-30.06923076923077
0005.390,9.55
0005.424,56.766666666666666
0005.458,95.57499999999999
0005.492,121.42499999999998
0005.525,119.9111111111111
0005.559,143.0
0005.584,151.6
0005.627,187.0666666666667
0005.652,183.96153846153848
0005.686,192.13333333333335
0005.720,176.26666666666665
0005.754,183.55
0005.789,180.2846153846154
0005.824,134.8230769230769
0005.860,90.81666666666668
0005.887,57.0
0005.923,80.54444444444444
0005.957,123.8
0005.991,193.03076923076924
0006.025,255.0
0006.058,323.55833333333334
0006.092,367.3
0006.117,382.5846153846154
0006.151,386.85
0006.185,384.65
0006.220,397.1384615384615
0006.256,363.8307692307692
0006.290,368.5153846153846
0006.325,363.1
0006.360,369.25
0006.385,368.7307692307693
0006.419,330.5
0006.453,308.90833333333336
0006.486,277.7583333333333
0006.519,268.53076923076924
0006.553,270.7083333333333
0006.586,271.8
0006.617,263.675
0006.658,230.575
0006.692,214.60000000000002
0006.725,222.23076923076923
0006.759,220.73333333333335
0006.792,190.9
0006.824,156.56666666666666
0006.858,152.1769230769231
0006.890,151.5
0006.924,184.45000000000002
0006.956,232.9666666666667
0006.991,291.0230769230769
0007.017,304.24615384615385
0007.053,324.0
0007.090,288.5625
0007.125,231.41666666666666
0007.159,157.4
0007.192,92.13076923076923
0007.225,14.992307692307692
0007.258,-57.65
0007.291,-134.65
0007.323,-242.78333333333333
0007.356,-345.175
0007.389,-462.05833333333334
0007.420,-535.5
0007.454,-609.0153846153846
0007.486,-675.6666666666667
0007.519,-740.5833333333333
0007.552,-811.3249999999999
0007.584,-854.0999999999999
0007.617,-874.25
0007.660,-907.8
0007.685,-929.6000000000001
0007.717,-981.8384615384615
0007.751,-1000.0307692307692
0007.792,-1013.6846153846154
0007.825,-984.5
0007.859,-962.15
0007.884,-933.4
0007.927,-901.6384615384616
0007.952,-875.4615384615385
0007.985,-876.6833333333333
0008.018,-854.1916666666666
0008.051,-830.2
0008.092,-793.3833333333332
0008.124,-784.4
0008.157,-759.475
0008.192,-747.0125
0008.228,-708.5333333333334
0008.253,-696.8125
0008.286,-682.65
0008.319,-638.125
0008.354,-596.1
0008.387,-542.5076923076923
0008.421,-529.9
0008.454,-499.0333333333333
0008.487,-487.4916666666667
0008.520,-442.4769230769231
0008.553,-417.70000000000005
0008.585,-386.3833333333333
0008.625,-360.73333333333335
0008.659,-343.275
0008.692,-324.7
0008.725,-263.8
0008.758,-174.33333333333334
0008.791,-71.60000000000001
0008.823,39.41428571428572
0008.856,140.7
0008.888,233.775
0008.921,292.9083333333333
0008.953,342.85
0008.986,413.0
0009.018,502.5333333333333
0009.053,605.6
0009.085,659.2555555555556
0009.118,689.25
0009.160,694.5
0009.184,677.6333333333333
0009.227,690.6846153846154
0009.251,694.15
0009.285,698.8666666666666
0009.320,716.8
0009.354,748.376923076923
0009.387,777.0249999999999
0009.421,794.1875
0009.458,778.9333333333334
0009.494,773.6166666666667
0009.520,764.1307692307691
0009.558,763.0749999999999
0009.594,747.2
0009.620,715.8916666666667
0009.653,705.9384615384615
0009.687,733.8583333333333
0009.721,805.75
0009.754,870.3
0009.787,907.5
0009.819,911.8555555555556
0009.854,903.075
0009.888,887.5166666666667
0009.922,857.7
0009.955,842.1153846153845
0009.989,822.6
0010.023,811.0583333333333
0010.056,797.1583333333333
0010.090,779.2
0010.123,732.9923076923077
0010.156,726.0076923076923
0010.191,715.975
0010.224,697.9999999999999
0010.260,699.0999999999999
0010.285,676.9250000000001
0010.319,673.0
0010.353,648.025
0010.387,629.0538461538462
0010.423,614.1444444444445
0010.456,594.4
0010.490,562.6625
0010.524,541.6333333333333
0010.557,535.9307692307693
0010.590,508.6769230769231
0010.622,498.80000000000007
0010.655,468.5333333333333
0010.688,464.9230769230769
0010.721,437.1
0010.755,402.5
0010.788,360.9
0010.820,310.3166666666666
0010.853,258.7
0010.887,200.0875
0010.920,124.9125
0010.952,39.9
0010.986,-96.6
0011.019,-231.72307692307692
0011.055,-391.8166666666667
0011.090,-502.95
0011.123,-596.275
0011.155,-673.2615384615385
0011.189,-735.8166666666667
0011.222,-799.1833333333333
0011.255,-833.95
0011.287,-886.1666666666666
0011.320,-903.775
0011.353,-919.5
0011.385,-932.9
0011.428,-934.6833333333334
0011.454,-953.4153846153846
0011.487,-928.3307692307693
0011.520,-910.2249999999999
0011.553,-879.4499999999999
0011.586,-832.8
0011.618,-809.5
0011.652,-753.65
0011.686,-741.8500000000001
0011.721,-702.1166666666667
0011.755,-676.2166666666667
0011.787,-635.2153846153847
0011.819,-609.8666666666667
0011.854,-547.625
0011.888,-523.9
0011.922,-490.5777777777778
0011.955,-495.25
0011.988,-483.45
0012.021,-482.92499999999995
0012.054,-452.94999999999993
0012.087,-423.65
0012.120,-394.7375
0012.153,-366.87499999999994
0012.186,-327.675
0012.219,-317.3384615384615
0012.253,-295.5230769230769
0012.297,-287.1
0012.324,-276.6666666666667
0012.360,-262.09999999999997
0012.385,-234.5
0012.423,-200.75833333333333
0012.457,-132.6
0012.492,-48.68333333333334
0012.528,42.711111111111116
0012.551,90.85
0012.592,176.9
0012.624,250.85
0012.657,315.00000000000006
0012.690,366.10833333333335
0012.722,373.82500000000005
0012.753,365.625
0012.786,333.3384615384615
0012.819,316.28333333333336
0012.852,315.84999999999997
0012.886,294.6916666666667
0012.919,262.7875
0012.952,235.74444444444447
0012.985,225.4
0013.048,216.9375
0013.077,207.76923076923077
0013.103,178.74166666666667
0013.131,165.54999999999998
0013.157,167.83846153846156
0013.194,174.33333333333334
0013.219,167.5
0013.257,153.0
0013.293,125.70000000000002
0013.318,124.93333333333334
0013.355,127.39166666666665
0013.389,141.7
0013.423,155.33846153846153
0013.462,203.47692307692307
0013.487,215.5
0013.522,237.93076923076922
0013.558,245.54444444444445
0013.595,245.2923076923077
0013.620,225.26666666666665
0013.655,210.7
0013.690,189.9
0013.725,176.1846153846154
0013.760,168.8
0013.785,144.11666666666665
0013.820,119.96666666666667
0013.856,140.1153846153846
0013.892,145.02307692307693
0013.917,163.8
0013.953,144.875
0013.989,116.1
0014.025,94.42500000000001
0014.060,89.62307692307692
0014.085,72.35
0014.120,42.3
0014.154,-4.416666666666666
0014.188,-29.2
0014.222,-70.0
0014.258,-130.3625
0014.293,-163.3375
0014.319,-177.45384615384614
0014.355,-144.9
0014.389,-126.72500000000001
0014.425,-132.0
0014.459,-152.70833333333331
0014.484,-165.3
0014.520,-214.74999999999997
0014.555,-257.875
0014.591,-301.66666666666663
0014.627,-337.34999999999997
0014.653,-364.03846153846155
0014.688,-426.5083333333333
0014.722,-499.29999999999995
0014.757,-574.65
0014.792,-616.3
0014.826,-621.6833333333334
0014.851,-646.5500000000001
0014.887,-674.4083333333333
0014.923,-690.176923076923
0014.958,-676.8230769230769
0014.993,-661.2166666666667
0015.018,-686.5999999999999
0015.055,-663.9
0015.091,-644.2
0015.127,-640.2461538461539
0015.153,-621.7625
0015.187,-620.975
0015.222,-579.0
0015.257,-539.0538461538462
0015.292,-487.0083333333333
0015.327,-420.375
0015.353,-384.0
0015.389,-326.2076923076923
0015.423,-302.73333333333335
0015.460,-276.975
0015.485,-263.6
0015.521,-237.67692307692312
0015.556,-224.2076923076923
0015.591,-210.45
0015.626,-207.3416666666667
0015.652,-202.1
0015.687,-178.19230769230768
0015.722,-154.525
0015.756,-145.77499999999998
0015.792,-124.075
