RelTime,RSPT,RSPA,PULS,PR,SPO2
0000.000,311.5833333333333,68.0,99.25,84.0,98.0
0000.011,307.425,68.08461538461538,98.5625,84.0,98.0
0000.034,298.15000000000003,68.86666666666667,97.125,84.0,98.0
0000.069,284.40000000000003,69.64999999999999,94.9375,84.0,98.0
0000.097,271.55833333333334,73.8111111111111,93.1875,84.0,97.99999999999999
0000.131,259.6333333333333,76.4,92.0,84.0,98.0
0000.164,244.1923076923077,81.1,91.0,84.0,98.0
0000.198,231.07692307692307,87.60833333333333,89.0,84.0,98.0
0000.232,218.56666666666666,90.22307692307692,88.0,84.0,98.0
0000.269,208.2,98.19999999999999,88.0,84.0,98.0
0000.296,205.0,102.12499999999999,87.0,84.0,98.0
0000.330,200.0,107.46666666666667,87.0,84.0,98.0
0000.364,204.10769230769228,111.75,87.0,84.0,98.0
0000.400,205.19166666666666,116.21666666666667,87.0,84.0,98.0
0000.436,204.5,128.60769230769233,92.0,84.0,98.0
0000.464,197.43636363636364,142.68333333333334,97.4,84.0,98.0
0000.497,188.03333333333333,161.99999999999997,106.75,84.0,98.0
0000.531,180.51666666666665,177.125,110.0,84.0,98.0
0000.566,174.98888888888888,186.325,111.0,84.0,98.0
0000.601,167.82500000000002,186.93333333333334,110.625,84.0,98.0
0000.636,164.6,183.23076923076923,109.4375,84.0,98.0
0000.662,162.1875,179.325,105.8125,84.0,98.0
0000.702,154.16666666666666,168.75,102.3125,84.0,98.0
0000.737,153.55384615384614,165.8153846153846,99.1764705882353,84.0,98.0
0000.770,145.93333333333334,159.9,97.125,83.99999999999999,98.0
0000.800,137.34166666666667,156.03333333333333,96.25,84.0,98.0
0000.834,129.3923076923077,147.7,94.125,84.0,98.0
0000.869,120.775,142.16153846153844,92.9375,84.0,98.0
0000.903,123.2,133.1923076923077,91.0,84.0,98.0
0000.937,120.45833333333333,129.40833333333333,90.0,84.0,98.0
0000.965,119.79230769230769,125.45,89.0,84.0,98.0
0001.000,116.5,122.56666666666666,89.0,84.0,98.0
0001.032,121.725,117.42222222222223,88.75,84.0,98.0
0001.066,139.2,115.475,88.0,84.0,98.0
0001.100,183.35384615384618,106.30000000000001,88.0,84.0,98.0
0001.133,232.425,101.7,89.5625,84.0,98.0
0001.167,266.45,97.82307692307693,94.0625,84.0,98.0
0001.202,290.0,97.66666666666667,99.625,84.0,98.0
0001.240,299.18333333333334,94.9125,105.25,84.0,98.0
0001.267,303.4923076923077,92.97500000000001,106.0,84.0,98.0
0001.296,298.3666666666667,90.26923076923077,105.25,84.0,98.0
0001.337,280.8,85.80000000000001,103.0,84.0,98.0
0001.365,271.0125,83.8375,100.9375,84.0,98.0
0001.399,262.4,79.72500000000001,98.8125,84.0,98.0
0001.432,251.0,77.14999999999999,96.75,84.0,98.0
0001.466,243.94615384615386,75.51666666666665,95.0,84.0,98.0
0001.500,235.725,71.75,95.0,84.0,98.0
0001.533,222.89999999999998,67.35,94.0,84.0,98.0
0001.567,216.5,64.15,93.0,84.0,98.0
0001.603,210.7888888888889,59.3,93.0,84.0,98.0
0001.631,209.75833333333333,57.02307692307692,92.0,84.0,98.0
0001.665,205.6,53.93333333333334,92.0,84.0,98.0
0001.700,198.55,55.5,92.0,84.0,98.0
0001.733,196.11666666666667,49.0,92.0,84.0,97.99999999999999
0001.767,194.16666666666669,48.849999999999994,92.0,84.0,98.00000000000001
0001.802,198.76153846153846,47.76666666666667,92.0,84.0,98.0
0001.830,213.56153846153845,48.522222222222226,92.0,84.0,98.0
0001.864,238.625,46.97692307692308,92.0,84.0,98.0
0001.897,272.40000000000003,45.225,92.0,84.0,98.0
0001.931,295.23333333333335,46.666666666666664,94.5,84.0,98.0
0001.964,310.8769230769231,49.21666666666667,98.6875,84.0,98.0
0001.999,313.825,51.2,104.5,84.0,98.0
0002.034,309.5375,51.94615384615385,109.0,84.0,98.0
0002.063,301.7875,50.525,110.0,84.0,98.0
0002.098,283.98888888888894,47.733333333333334,108.0625,84.0,98.0
0002.131,265.40000000000003,43.475,107.0,84.0,98.0
0002.165,251.52499999999998,38.62307692307692,103.875,84.0,98.0
0002.201,238.56666666666666,35.650000000000006,101.625,84.0,98.0
0002.240,227.60000000000002,34.3,100.0,84.0,98.0
0002.267,217.5076923076923,32.6,98.5,84.0,98.0
0002.300,205.7,32.86666666666667,98.0,84.0,98.0
0002.335,193.10833333333335,33.6375,97.0,84.0,98.0
0002.363,180.95,39.1,96.0,84.0,98.0
0002.399,159.66666666666666,38.824999999999996,96.0,84.0,98.0
0002.436,133.6769230769231,41.45833333333333,95.0,84.0,98.0
0002.464,119.1875,40.707692307692305,95.0,84.0,98.0
0002.499,106.3875,42.78333333333333,95.0,84.0,98.0
0002.533,102.7,41.650000000000006,95.0,84.0,98.0
0002.569,91.8,38.225,95.0,84.0,98.0
0002.600,85.76666666666665,36.15384615384615,94.0,84.0,98.0
0002.631,77.06666666666666,35.3,95.0,84.0,98.0
0002.664,71.96666666666667,34.325,98.625,84.0,98.0
0002.702,61.5923076923077,33.8625,103.375,84.0,98.0
0002.733,32.3,37.56666666666667,107.625,84.0,98.0
0002.764,2.55,44.900000000000006,108.0,84.0,98.0
0002.804,-40.96666666666666,55.375,106.9375,84.0,98.0
0002.833,-72.8,60.0,105.125,84.0,98.0
0002.867,-105.68333333333334,62.93333333333333,103.0,84.0,98.0
0002.902,-138.675,57.9,100.0,84.0,98.0
0002.935,-162.2875,31.725,99.0,84.0,98.0
0002.968,-184.35,-5.508333333333333,98.0,84.0,98.0
0003.001,-208.1222222222222,-52.88333333333333,98.0,84.0,98.0
0003.035,-239.4125,-82.5,97.5,84.0,98.0
0003.069,-259.1,-102.78461538461538,96.375,84.0,98.0
0003.097,-280.8692307692308,-110.8125,96.0,84.0,98.00000000000001
0003.130,-305.16923076923075,-118.80833333333331,96.0,84.0,98.0
0003.164,-332.4230769230769,-124.44615384615385,95.4375,84.0,98.0
0003.199,-356.725,-130.73076923076923,95.75,84.0,98.0
0003.237,-375.1666666666667,-136.20000000000002,96.0,84.0,98.0
0003.265,-381.07500000000005,-138.575,96.0,84.0,98.0
0003.300,-390.0769230769231,-140.15000000000003,96.0,84.0,98.0
0003.334,-387.3875,-138.5,96.25,84.0,98.0
0003.368,-386.7,-136.36153846153846,100.75,84.0,98.0
0003.402,-384.0375,-133.275,105.0,84.0,97.99999999999999
0003.429,-380.8,-129.6125,108.1875,84.0,98.0
0003.463,-373.00000000000006,-126.4,109.0,84.0,98.0
0003.499,-364.26666666666665,-120.54615384615384,108.4375,84.0,98.0
0003.537,-353.925,-111.69166666666668,105.0625,84.0,98.0
