RelTime,RSPT
0000.000,547.0833333333334
0000.011,542.0999999999999
0000.022,537.7
0000.047,526.4666666666667
0000.056,522.6375
0000.081,512.6692307692308
0000.106,502.58333333333337
0000.138,490.7125
0000.171,477.825
0000.204,466.3538461538461
0000.236,453.47499999999997
0000.272,440.76666666666665
0000.304,430.075
0000.338,420.0769230769231
0000.371,409.67499999999995
0000.405,398.6833333333334
0000.438,388.0
0000.470,378.2333333333333
0000.504,368.6375
0000.537,359.925
0000.571,350.8
0000.604,343.1
0000.636,336.1769230769231
0000.669,327.4
0000.703,318.5
0000.737,311.53333333333336
0000.770,305.1076923076923
0000.803,299.6166666666666
0000.836,292.82500000000005
0000.870,285.8
0000.903,279.2
0000.936,272.7
0000.968,267.2
0001.002,261.64166666666665
0001.035,255.34166666666664
0001.068,250.275
0001.109,243.46666666666664
0001.143,238.0888888888889
0001.176,232.8125
0001.209,227.625
0001.241,223.575
0001.276,219.12307692307692
0001.309,213.42499999999998
0001.342,208.575
0001.376,204.48333333333332
0001.408,201.22307692307692
0001.441,197.51666666666665
0001.476,193.83076923076922
0001.508,190.10833333333332
0001.543,27.274999999999995
0001.576,-302.44166666666666
0001.608,-744.4461538461538
0001.641,-1237.5083333333332
0001.674,-1616.8500000000001
0001.708,-1891.2615384615387
0001.741,-2112.65
0001.773,-2176.7333333333336
0001.806,-2194.1666666666665
0001.839,-2200.392307692308
0001.873,-2173.5769230769233
0001.906,-2120.4
0001.941,-2035.5785714285714
0001.976,-1907.5333333333335
0002.010,-1784.525
0002.043,-1684.3416666666665
0002.077,-1587.0
0002.102,-1495.0333333333333
0002.137,-1291.225
0002.170,-979.076923076923
0002.203,-401.76666666666665
0002.236,240.76666666666665
0002.278,843.3166666666666
0002.301,1001.4923076923077
0002.344,975.8333333333333
0002.374,949.2307692307693
0002.410,919.7666666666667
0002.437,896.5
0002.473,870.3249999999999
0002.510,840.6500000000001
0002.538,820.8375
0002.573,795.8555555555556
0002.613,769.123076923077
0002.644,751.9250000000001
0002.674,732.1500000000001
0002.709,710.4923076923077
0002.746,687.9846153846154
