RelTime,RSPT,RSPA,PULS,PR,SPO2
0000.000,96.25,39.75,123.5,58.0,98.0
0000.031,92.36666666666666,41.766666666666666,118.6875,58.0,98.0
0000.063,89.96666666666667,35.1,113.0,58.0,98.0
0000.093,87.53333333333333,35.18333333333333,110.64705882352942,58.0,98.0
0000.124,84.375,34.36666666666667,106.6875,58.0,98.0
0000.160,83.275,36.766666666666666,103.4375,58.0,98.0
0000.196,81.86666666666666,35.81666666666667,100.1875,58.0,98.0
0000.226,81.0625,35.4,95.3125,58.0,98.0
0000.263,77.03333333333333,32.66923076923077,92.0,58.0,98.0
0000.294,73.53333333333333,36.07692307692308,89.0625,58.00000000000001,98.0
0000.330,72.9,30.775,87.0,58.0,98.0
0000.360,72.41538461538461,29.56153846153846,84.9375,58.0,98.0
0000.397,69.96666666666667,25.53333333333333,84.0,58.0,98.0
0000.429,66.69999999999999,26.475,83.0,58.0,98.0
0000.461,64.22307692307693,26.4625,82.0,58.0,98.0
0000.497,63.5,26.6,81.375,58.0,98.0
0000.525,61.43333333333334,27.4,81.0,58.0,98.0
0000.560,58.35,25.1,80.0,58.0,98.0
0000.597,55.30833333333333,24.65,80.0,58.0,98.0
0000.627,54.43333333333333,22.500000000000004,80.0,58.0,98.0
0000.664,57.81666666666666,26.975,80.0,58.0,98.0
0000.695,63.68461538461539,29.45,80.0,58.0,97.99999999999999
0000.724,68.05,31.815384615384616,80.8125,58.0,98.0
0000.759,71.075,24.400000000000002,87.0,58.0,98.0
0000.795,71.67692307692307,24.5625,110.25,58.0,98.0
0000.830,72.8,26.0375,129.0625,58.0,98.0
0000.859,72.05,29.65,143.5,58.0,98.0
0000.895,71.2,30.125,147.0,58.0,98.0
0000.930,69.51666666666667,27.516666666666666,144.625,58.0,98.0
0000.961,65.73846153846154,25.28333333333333,142.375,58.0,98.0
0000.998,61.0,20.2,138.125,58.00000000000001,98.0
0001.026,59.2,18.108333333333334,129.9375,58.0,98.0
0001.062,51.14999999999999,14.200000000000001,123.1875,58.0,98.0
0001.092,40.23076923076923,12.4125,116.375,58.0,98.0
0001.129,30.376923076923077,8.884615384615385,112.875,58.0,98.0
0001.158,20.4,4.2,111.0625,58.0,98.0
0001.194,16.266666666666666,-3.5500000000000003,105.625,58.0,98.0
0001.225,10.376923076923077,-8.2375,101.875,58.0,98.0
0001.261,1.7000000000000002,-15.65,96.25,58.0,98.0
0001.290,-8.566666666666666,-20.1,92.8125,58.00000000000001,98.0
0001.325,-18.0,-26.916666666666664,88.625,58.0,97.99999999999999
0001.361,-25.525000000000002,-30.73333333333333,86.375,58.0,98.0
0001.390,-29.676923076923078,-38.63333333333333,85.5625,58.0,98.0
0001.426,-33.54615384615385,-40.84615384615385,83.0,58.0,98.0
0001.462,-37.75,-46.125,81.0625,58.0,98.0
0001.492,-41.925,-49.33333333333333,80.0,58.0,98.0
0001.529,-46.02307692307693,-57.9,79.0,58.0,98.0
0001.557,-51.30833333333333,-58.96666666666667,78.125,58.0,98.0
0001.593,-54.8,-57.258333333333326,77.0,58.0,98.0
0001.631,-58.7625,-56.5,77.0,58.0,97.99999999999999
0001.659,-59.75,-58.5,76.0,58.00000000000001,98.0
0001.695,-59.9,-61.81666666666667,76.0,58.0,98.00000000000001
0001.730,-62.233333333333334,-58.9,76.0,58.0,98.0
0001.759,-61.733333333333334,-54.2,76.0,58.0,98.0
0001.796,-62.733333333333334,-52.08333333333333,77.8125,58.0,98.0
0001.826,-63.300000000000004,-56.083333333333336,89.8125,58.0,98.0
0001.863,-62.81666666666666,-57.833333333333336,110.0,58.0,98.0
0001.892,-65.85,-59.80833333333334,133.6875,58.0,98.0
0001.926,-68.24166666666667,-64.6,142.8125,58.0,98.0
0001.961,-69.55384615384615,-64.08333333333333,144.875,58.0,98.0
0001.997,-69.63076923076923,-66.04166666666666,142.625,58.0,98.0
0002.026,-68.4375,-67.3,139.8125,58.0,98.0
0002.062,-72.0,-69.325,132.6875,58.00000000000001,98.0
0002.091,-71.75,-67.3,127.25,57.99999999999999,98.0
0002.126,-72.35000000000001,-68.21538461538462,118.6875,58.0,98.0
0002.162,-70.7,-66.3,114.625,58.0,98.0
0002.190,-70.61666666666666,-67.05,112.125,58.0,98.0
0002.227,-67.25,-61.12307692307692,107.25,58.0,98.0
0002.263,-63.86923076923077,-57.83333333333333,103.11764705882352,58.0,98.0
0002.291,-59.8,-52.84444444444445,98.625,58.0,98.0
0002.326,-54.075,-51.161538461538456,94.13333333333333,58.0,98.0
0002.361,-47.78333333333333,-50.0,88.875,58.0,98.0
0002.392,-40.2,-46.18333333333334,86.9375,58.0,98.0
0002.430,-33.75384615384615,-43.3,84.5625,58.0,98.0
0002.460,-28.7,-40.12222222222221,81.6875,58.0,98.0
0002.496,-28.049999999999997,-36.099999999999994,80.0,58.0,98.0
0002.525,-24.4875,-34.2,78.625,58.0,98.0
0002.560,-23.153846153846153,-32.03333333333334,77.4375,58.0,98.0
0002.597,-21.592307692307692,-31.25,76.125,58.0,98.0
0002.625,-19.15,-31.06923076923077,75.0,58.0,98.0
0002.661,-18.8,-28.216666666666665,74.125,58.0,98.00000000000001
0002.696,-13.475000000000001,-26.958333333333336,74.0,58.0,98.0
0002.724,-9.15,-21.650000000000002,74.76470588235294,58.0,98.0
0002.759,-1.0,-15.330769230769233,75.0,58.0,98.0
0002.795,9.1,-3.366666666666667,75.25,58.0,98.0
0002.825,14.1,1.05,77.375,58.0,98.0
0002.862,18.6,5.3875,94.5,58.0,98.0
0002.891,21.50833333333333,7.166666666666667,110.5,58.0,98.0
0002.928,29.05833333333333,9.55,136.8125,58.0,98.0
0002.958,36.483333333333334,14.575,142.875,58.0,98.0
0002.994,44.176923076923075,22.75,145.0,58.0,98.0
0003.028,50.91666666666667,32.59230769230769,142.1875,58.0,98.0
0003.058,53.2,33.375,139.625,58.0,98.0
0003.094,55.475,37.66666666666667,131.1875,58.0,98.0
0003.124,57.3,44.58333333333333,124.5625,58.0,98.0
0003.160,59.71538461538462,50.28461538461538,116.875,58.0,98.0
0003.197,62.56666666666666,52.4,113.25,58.0,98.0
0003.227,65.50833333333333,53.15,110.5,58.0,98.0
0003.263,70.63333333333333,55.925000000000004,105.0,58.0,98.0
0003.292,75.45384615384616,59.20833333333333,102.375,58.0,98.00000000000001
0003.328,81.26666666666667,58.14615384615385,95.875,58.0,98.0
0003.358,81.75833333333333,58.5,92.5625,58.0,98.0
0003.397,86.825,57.5,89.125,58.0,98.0
0003.426,89.86923076923077,55.3,85.3125,58.0,98.0
0003.462,94.01249999999999,51.792307692307695,83.0625,58.0,98.0
0003.491,97.1,51.83333333333333,81.25,58.0,98.0
0003.523,98.80000000000001,50.5875,80.25,57.99999999999999,98.0
0003.562,100.6,50.55833333333333,78.0,58.0,98.0
0003.593,99.4,50.5,76.875,57.99999999999999,97.99999999999999
0003.626,95.6076923076923,50.0375,75.8125,58.0,98.0
0003.664,91.7,50.52307692307693,73.4375,58.0,98.0
0003.694,90.0,49.45,73.0,58.0,98.0
0003.724,90.9,48.266666666666666,73.0,58.0,98.0
0003.761,91.8076923076923,48.56666666666666,73.0,58.0,98.0
0003.790,97.95833333333334,47.05384615384615,72.0,58.0,98.0
0003.826,106.52499999999999,48.88333333333333,72.6875,58.0,98.0
0003.863,113.98333333333333,49.400000000000006,74.0,58.0,98.0
0003.892,118.05555555555554,49.35,86.6875,58.0,98.0
0003.928,116.18333333333334,49.518181818181816,107.66666666666667,58.0,98.0
0003.958,115.8,51.2,135.0,58.0,98.0
0003.996,113.06666666666666,51.09166666666666,147.125,58.0,98.0
0004.026,109.26666666666668,50.107692307692304,150.25,58.0,98.0
0004.062,107.60000000000001,48.6,151.0,58.0,98.0
0004.090,104.88461538461539,48.44166666666666,149.5,58.0,98.0
0004.125,102.76666666666667,50.01538461538461,141.6875,58.0,98.0
0004.161,101.36666666666667,47.7,134.25,58.0,98.0
0004.191,100.02499999999999,48.8,128.3125,58.0,98.0
0004.227,96.35000000000001,43.74999999999999,119.375,58.0,98.0
0004.264,94.42307692307692,43.44166666666667,114.875,58.0,98.0
0004.292,94.26666666666667,39.315384615384616,110.25,58.0,98.0
0004.328,90.775,39.4,105.75,58.0,98.0
0004.358,86.36666666666667,37.5,101.0,57.99999999999999,98.0
0004.393,82.64615384615385,35.916666666666664,94.625,58.0,98.0
0004.430,80.5,35.43076923076923,89.5,58.0,98.0
0004.460,82.82499999999999,36.45833333333333,85.625,58.00000000000001,98.0
0004.491,81.5,41.3375,83.6875,58.0,98.0
0004.526,76.175,38.875,79.5,58.0,98.0
0004.562,74.0,36.25,77.25,58.0,98.0
0004.591,70.55000000000001,28.1875,76.0,58.0,98.0
0004.626,65.7,25.799999999999997,74.0,58.0,98.0
0004.663,58.86666666666666,24.599999999999998,72.0,58.0,98.0
0004.691,53.276923076923076,19.1,71.0,58.0,98.0
0004.725,49.96153846153847,10.785714285714285,71.0,58.0,98.0
0004.760,42.15,0.5166666666666666,70.0,58.0,98.0
0004.796,34.975,-7.083333333333334,70.15625,58.0,98.0
0004.826,26.615384615384613,-9.95,70.8125,58.0,98.0
0004.862,18.866666666666667,-13.053846153846155,69.5625,58.0,98.0
0004.890,16.15,-13.350000000000001,69.1875,58.0,98.0
0004.926,10.3,-17.8875,73.3125,58.0,98.0
0004.962,2.95,-23.3,84.125,58.0,98.0
0004.991,-1.3,-27.0,100.0,58.0,98.0
0005.028,-5.8,-31.924999999999997,132.3125,57.99999999999999,98.0
0005.057,-8.266666666666667,-36.766666666666666,144.125,58.0,98.0
0005.093,-14.641666666666666,-42.7,151.0,58.0,98.0
0005.128,-19.146153846153844,-47.45,150.0,58.0,98.0
0005.157,-22.700000000000003,-48.483333333333334,148.13333333333333,58.0,98.0
0005.194,-27.775000000000002,-50.25555555555556,141.25,58.0,98.0
0005.228,-31.4,-49.269230769230774,134.5,58.0,98.0
0005.264,-33.05,-50.800000000000004,124.125,58.0,98.0
0005.292,-34.707692307692305,-49.0875,119.25,57.99999999999999,98.0
0005.328,-40.55833333333333,-54.35,112.375,58.0,98.0
0005.363,-47.830769230769235,-55.5,108.375,58.0,98.0
0005.392,-50.13333333333334,-57.650000000000006,105.125,58.0,98.0
0005.429,-50.4,-59.94166666666666,97.1875,58.0,98.0
0005.459,-49.46923076923077,-64.75,92.5625,58.0,98.0
0005.495,-52.48888888888889,-67.96666666666667,86.875,58.0,98.0
0005.531,-59.74444444444444,-71.03846153846155,83.375,58.0,98.0
0005.561,-63.05,-72.08333333333333,78.8125,58.0,98.0
0005.592,-66.74615384615385,-72.1,76.875,58.0,98.0
0005.629,-69.62307692307692,-72.16666666666667,74.5625,58.0,98.0
0005.658,-72.5,-74.89999999999999,72.0,58.0,98.0
0005.693,-74.95,-78.56363636363635,72.0,58.0,98.0
0005.729,-74.94999999999999,-79.2,70.3125,58.0,98.0
0005.759,-74.28461538461538,-75.71538461538461,69.4375,58.0,98.0
0005.795,-72.75,-67.44999999999999,69.0,58.0,98.0
0005.824,-68.46666666666667,-58.833333333333336,68.0,58.0,98.0
0005.861,-63.00000000000001,-49.9,68.0,58.0,98.0
0005.892,-58.4,-48.00833333333333,68.0,58.0,98.0
0005.930,-54.56666666666666,-47.45,68.0,58.0,98.0
0005.958,-50.5375,-46.24615384615384,69.0625,58.0,98.0
0005.995,-41.641666666666666,-42.15,74.875,58.0,98.0
0006.027,-34.733333333333334,-36.61666666666667,87.375,58.0,98.0
0006.058,-27.69230769230769,-31.1,114.8125,58.0,98.0
0006.094,-24.9,-25.130769230769232,131.375,58.0,98.0
0006.129,-22.436363636363637,-21.5375,142.75,58.0,98.0
0006.158,-20.849999999999998,-17.2,143.0,58.0,98.0
0006.194,-16.169230769230772,-12.1375,141.25,58.0,98.0
0006.224,-14.633333333333335,-4.2666666666666675,136.75,58.0,98.0
0006.259,-11.3,1.35,130.5625,58.0,98.0
0006.295,-9.25,2.15,120.8125,58.0,98.00000000000001
0006.324,-6.153846153846154,2.9666666666666663,116.25,58.0,98.0
0006.359,-4.122222222222222,4.184615384615385,110.875,58.0,98.0
0006.396,0.2,7.95,107.25,58.0,98.0
0006.426,6.05,11.2,103.6875,58.00000000000001,98.0
0006.464,10.441666666666666,14.4,98.70588235294119,58.0,98.0
0006.493,15.483333333333333,16.53333333333333,95.0,58.0,98.0
0006.529,19.376923076923077,17.641666666666666,88.58823529411765,58.0,98.0
0006.560,24.4,18.53333333333333,85.3125,58.0,98.0
0006.590,27.85,21.375,82.4375,58.0,98.0
0006.626,30.05,23.575000000000003,79.1875,58.0,98.00000000000001
0006.661,33.284615384615385,25.5,77.0,58.0,98.0
0006.690,36.233333333333334,28.015384615384615,75.1875,58.0,98.0
0006.725,36.925000000000004,29.266666666666666,74.0,58.0,98.0
0006.759,39.7875,31.866666666666667,73.93333333333332,57.99999999999999,98.0
0006.797,42.800000000000004,33.025,73.0,58.0,98.0
0006.828,48.36153846153846,34.89230769230769,72.5625,58.0,98.0
0006.859,49.55384615384615,36.599999999999994,71.0,58.0,98.0
0006.895,50.9,39.0,72.0,58.0,98.0
0006.924,53.1,41.625,72.0,58.0,98.0
0006.960,56.93846153846154,45.0,71.0,58.0,98.0
0006.995,59.39230769230769,50.86666666666667,71.875,57.99999999999999,98.0
0007.029,60.8,52.3,78.0,58.0,98.0
0007.058,62.975,55.733333333333334,90.5,58.0,98.0
0007.095,66.6,56.1,122.125,58.0,98.0
0007.129,71.06923076923077,53.6,138.25,58.0,98.0
0007.158,72.48461538461538,53.1,148.05882352941174,58.0,98.0
0007.193,72.45000000000002,53.53333333333333,149.0,58.0,98.0
0007.230,71.0,54.72500000000001,148.0,58.0,98.0
0007.258,71.25833333333333,53.6,143.5,58.0,98.0
0007.295,74.075,52.57692307692308,137.3125,58.0,98.0
0007.324,75.4,52.300000000000004,127.875,58.0,97.99999999999999
0007.358,76.02499999999999,50.366666666666674,122.0,58.0,98.00000000000001
0007.394,73.71666666666667,49.0,117.25,58.0,98.0
0007.423,71.16666666666666,46.95384615384615,112.4375,58.0,98.0
0007.461,68.86666666666667,46.67777777777778,108.125,58.0,98.0
0007.491,65.77499999999999,45.150000000000006,102.375,58.0,98.0
0007.526,62.974999999999994,42.2,98.0,58.0,98.0
0007.562,61.43846153846154,40.074999999999996,91.5,58.0,98.0
0007.594,60.3,40.746153846153845,87.75,58.0,98.0
0007.625,59.300000000000004,43.46666666666667,84.8125,58.00000000000001,98.0
0007.661,57.675,44.16666666666667,81.5625,57.99999999999999,98.0
0007.690,57.1,40.2,79.75,58.00000000000001,98.0
0007.727,55.75,41.54615384615385,77.4375,58.0,98.0
0007.763,55.1375,40.53333333333333,76.0,58.0,98.0
0007.791,55.45,39.2,75.0,58.0,98.0
0007.826,55.823076923076925,32.6875,73.25,58.0,98.0
0007.863,58.25000000000001,33.275,73.0,58.0,98.0
0007.894,58.69166666666667,31.7,72.0,58.0,98.0
0007.924,58.66666666666667,31.425,72.0,58.0,98.0
0007.960,60.06666666666666,31.8,72.0,58.0,98.00000000000001
0007.997,61.3,31.266666666666666,72.0,58.0,98.0
0008.027,65.5,30.13846153846154,72.0,58.0,98.0
0008.063,73.4,28.35,74.125,57.99999999999999,98.0
0008.092,79.26666666666665,29.5,80.875,58.0,98.0
0008.129,84.3,35.675,98.6,58.0,98.0
0008.163,85.15384615384616,37.93846153846154,130.66666666666666,58.0,98.0
0008.195,82.94166666666666,39.96666666666667,145.25,58.0,98.0
0008.226,80.24999999999999,38.599999999999994,152.8125,58.0,98.0
0008.262,79.21666666666667,37.625,152.9375,58.0,98.0
0008.291,78.00833333333333,37.1888888888889,151.125,58.0,98.0
0008.327,75.23333333333333,37.30769230769231,145.625,58.0,98.00000000000001
0008.358,75.93333333333334,37.78333333333333,139.76470588235293,58.00000000000001,98.0
0008.394,74.57499999999999,38.5,128.25,58.0,98.0
0008.425,72.24615384615385,35.5,122.625,58.0,98.0
0008.464,68.13333333333334,33.2,115.625,58.00000000000001,98.00000000000001
0008.492,63.49230769230769,29.166666666666664,112.125,58.0,98.0
0008.527,58.85384615384615,26.03846153846154,107.75,58.0,98.0
0008.561,54.425,23.6,101.5,58.0,98.0
0008.596,52.94166666666666,22.799999999999997,96.125,58.0,98.0
0008.625,46.78333333333333,19.400000000000002,90.5,58.0,98.0
0008.662,38.975,13.55,85.9375,58.0,98.0
0008.691,34.2,7.700000000000001,84.125,58.0,98.0
0008.726,28.99230769230769,3.866666666666667,79.9375,58.0,98.0
0008.761,24.255555555555556,-1.830769230769231,77.75,58.0,98.0
0008.827,8.725000000000001,-17.891666666666666,74.0,58.0,98.0
0008.837,6.23076923076923,-19.6,74.0,58.0,98.0
0008.863,1.4,-21.174999999999997,72.375,58.0,98.0
0008.897,-3.5,-26.5,71.25,58.0,98.0
0008.931,-6.8,-30.776923076923076,71.0,58.0,98.0
0008.965,-6.7,-37.16923076923077,70.0,58.0,98.0
0008.998,-9.75,-39.9,70.0,58.0,98.0
0009.031,-12.350000000000001,-45.05,71.0,58.0,98.0
0009.063,-14.146153846153847,-47.1875,71.0,58.0,98.0
0009.095,-14.100000000000001,-44.87777777777778,71.0,58.0,98.0
0009.126,-14.05,-39.483333333333334,72.0625,58.0,98.0
0009.159,-15.399999999999999,-36.725,75.53333333333333,58.0,98.0
0009.193,-16.65,-41.18333333333333,98.125,58.0,98.0
0009.227,-21.392307692307693,-45.916666666666664,120.8125,58.0,98.0
0009.259,-23.541666666666664,-50.169230769230765,145.1875,58.0,98.0
0009.292,-25.775,-56.22307692307692,152.5,57.976190476190474,97.99999999999999
0009.326,-27.4,-60.449999999999996,153.375,57.875,98.0
0009.359,-27.576923076923077,-66.0,149.625,57.776785714285715,98.0
0009.391,-32.88461538461539,-66.69999999999999,145.625,57.68154761904762,98.0
0009.425,-35.9,-67.56923076923076,137.0,57.580357142857146,98.0
0009.457,-40.2,-64.075,130.0,57.48511904761905,98.0
0009.497,-40.15833333333333,-60.425000000000004,120.5,57.36607142857143,98.0
0009.528,-39.04166666666667,-60.2,116.625,57.27380952380952,98.0
0009.559,-37.6,-62.85,113.6470588235294,57.18154761904762,98.0
0009.591,-35.725,-64.71538461538461,107.73333333333335,57.08630952380952,98.0
0009.632,-33.61666666666667,-61.516666666666666,101.5,57.0,98.0
0009.663,-31.125,-59.53333333333334,94.9375,57.0,98.0
0009.696,-28.953846153846154,-58.099999999999994,91.25,56.99999999999999,97.99999999999999
0009.730,-25.61111111111111,-55.715384615384615,87.25,57.0,98.00000000000001
0009.762,-23.3,-55.2,83.125,57.0,98.0
0009.795,-21.9,-51.775000000000006,81.0625,57.0,98.0
0009.827,-20.592307692307696,-49.8,78.0625,57.0,98.00000000000001
0009.860,-16.6,-46.61538461538461,77.0,57.0,98.0
0009.892,-10.1,-43.8,75.0,57.0,98.0
0009.924,-8.1,-41.55,74.0,57.0,98.0
0009.964,-4.9,-34.15,73.0,57.0,98.0
0009.996,-6.033333333333333,-28.175,72.0,57.0,98.0
0010.028,-3.8461538461538463,-23.861538461538466,72.0,57.0,98.0
0010.060,-0.27499999999999997,-21.066666666666666,72.0,57.0,98.0
0010.091,6.041666666666666,-18.8,71.5625,57.0,98.0
0010.123,12.8,-12.575,71.0,57.0,98.0
0010.165,17.607692307692307,-2.9333333333333336,72.0625,57.0,98.0
0010.197,21.75,2.7076923076923074,75.25,57.0,98.0
0010.228,27.525,1.6,93.0,57.0,98.0
0010.260,33.675,5.7250000000000005,113.0,57.0,98.0
0010.292,40.59230769230769,8.275,133.0,57.0,98.0
0010.324,43.3,13.825000000000001,149.0,57.0,98.0
0010.364,44.3,16.846153846153847,150.5,57.0,98.0
0010.396,44.891666666666666,19.6,147.5,56.99999999999999,97.99999999999999
0010.429,46.607692307692304,19.0,143.875,57.0,98.0
0010.460,49.26153846153846,23.238461538461536,135.0,57.0,98.0
0010.494,51.00833333333333,29.4,127.5,57.0,98.0
0010.526,53.66153846153846,32.26666666666667,121.23529411764706,57.0,98.0
0010.558,59.1,33.925,113.875,57.0,98.0
0010.590,61.1,26.915384615384617,110.875,57.0,98.0
0010.624,61.6375,26.78333333333333,106.625,57.0,97.98907646474677
0010.665,57.574999999999996,28.45,101.5,57.0,97.94836146971201
0010.698,58.925000000000004,29.4,94.375,57.0,97.91559086395233
0010.730,63.246153846153845,27.65,90.375,57.0,97.88381330685203
0010.761,68.14166666666665,25.199999999999996,86.5,57.0,97.85302879841112
0010.793,71.6,27.8,81.75,57.0,97.82125124131082
0010.826,73.4,32.44166666666667,79.6875,57.0,97.78848063555114
0010.859,73.99230769230769,36.2,76.625,57.0,97.75571002979146
0010.892,74.25,37.06153846153846,75.5625,56.99999999999999,97.72293942403178
0010.925,74.475,37.3,74.5,57.0,97.6901688182721
0010.957,75.35,36.12500000000001,74.0,57.0,97.6583912611718
0010.997,77.14166666666667,37.25,73.0,57.0,97.61866931479642
0011.028,74.95555555555555,38.36666666666667,71.0,57.0,97.5878848063555
0011.059,76.35000000000001,37.97692307692307,71.0,57.0,97.5571002979146
0011.090,76.4,36.77499999999999,71.0,57.0,97.52631578947368
0011.130,78.125,36.75,71.0,57.0,97.48659384309832
0011.163,80.18333333333334,36.25,71.0,57.0,97.45382323733863
0011.197,85.46666666666665,41.03076923076923,71.0,57.0,97.42005958291956
0011.230,91.825,43.44615384615385,71.0,57.0,97.38728897715988
0011.263,92.84166666666667,46.4,77.5,57.0,97.3545183714002
0011.295,92.7,44.425,90.625,57.0,97.3227408142999
0011.327,90.4,42.2,111.5,57.0,97.2909632571996
0011.359,93.26666666666667,46.30769230769231,142.0,57.0,97.2591857000993
0011.391,90.73636363636362,46.0,154.66666666666669,57.0,97.22740814299901
0011.430,91.14166666666665,42.96666666666667,158.875,57.0,97.18867924528303
0011.463,86.25833333333333,35.36666666666667,156.8125,57.0,97.15590863952333
0011.496,84.7375,35.833333333333336,152.25,57.0,97.12313803376365
0011.529,82.4,33.574999999999996,145.75,57.0,97.09036742800397
0011.561,81.5111111111111,34.0125,137.75,57.0,97.05858987090367
0011.594,80.2,36.8125,126.875,57.0,97.02581926514398
0011.627,78.22222222222221,35.22307692307692,121.125,57.0,96.99999999999999
0011.659,76.6,38.48333333333333,115.125,57.0,97.0
0011.691,74.19166666666666,37.43333333333334,112.125,57.0,97.00000000000001
