RelTime,RSPT
0000.000,100.24444444444444
0000.010,101.6
0000.020,104.6
0000.045,142.9
0000.062,183.5125
0000.087,256.04166666666663
0000.120,351.1636363636364
0000.153,413.83333333333337
0000.186,444.85
0000.219,461.6
0000.253,478.1
0000.288,462.5
0000.320,462.55
0000.354,482.1
0000.388,505.2615384615384
0000.422,573.0
0000.455,596.025
0000.480,614.875
0000.521,603.5384615384614
0000.553,577.0083333333333
0000.587,564.4
0000.620,563.2
0000.653,533.4
0000.686,496.9
0000.719,479.16153846153844
0000.752,446.45
0000.785,426.05
0000.818,402.5615384615385
0000.851,392.56666666666666
0000.884,377.45
0000.916,391.075
0000.950,438.87692307692305
0000.983,495.24615384615385
0001.016,593.2333333333333
0001.048,655.75
0001.081,705.375
0001.114,735.3538461538462
0001.156,716.2
0001.180,699.3666666666668
0001.222,650.4666666666667
0001.247,624.5692307692308
0001.281,592.9692307692308
0001.315,563.8916666666667
0001.348,536.5727272727272
0001.381,506.6
0001.415,464.1
0001.447,422.3
0001.480,392.7
0001.521,358.76666666666665
0001.555,321.525
0001.589,282.81538461538463
0001.615,240.86666666666667
0001.648,212.10000000000002
0001.681,194.0
0001.715,148.83749999999998
0001.748,134.54999999999998
0001.781,112.36923076923077
0001.815,94.825
0001.849,71.86666666666667
0001.882,48.97692307692308
0001.914,30.8
0001.949,8.05
0001.983,-21.808333333333337
0002.016,-70.78461538461539
0002.049,-146.41111111111113
0002.081,-235.72500000000002
0002.115,-337.1
0002.148,-432.15
0002.181,-510.723076923077
0002.221,-591.6
0002.254,-650.7
0002.288,-654.3625
0002.321,-692.1416666666668
0002.355,-704.0166666666667
0002.388,-726.3166666666667
0002.421,-727.3749999999999
0002.455,-724.6333333333334
0002.489,-732.3833333333332
0002.514,-742.8
0002.548,-757.525
0002.581,-762.3
0002.615,-744.8076923076923
0002.648,-735.35
0002.681,-707.8
0002.715,-697.3333333333333
0002.753,-685.5250000000001
0002.788,-672.3333333333333
0002.821,-685.2
0002.854,-672.0999999999999
0002.888,-664.7916666666667
0002.921,-627.95
0002.954,-599.8083333333334
0002.987,-579.9
0003.019,-560.8875
0003.051,-532.9000000000001
0003.083,-504.4875
0003.119,-479.0230769230769
0003.152,-450.6583333333333
0003.184,-420.0666666666667
0003.217,-392.76666666666665
0003.249,-373.29230769230765
0003.283,-363.3615384615385
0003.316,-344.4416666666666
0003.355,-310.8666666666667
0003.384,-288.5
0003.424,-251.83333333333331
0003.450,-236.3
0003.486,-190.325
0003.521,-146.63333333333333
0003.550,-78.69999999999999
0003.583,6.549999999999999
0003.616,85.65
0003.649,150.4
0003.681,210.75384615384615
0003.715,227.12307692307692
0003.748,233.775
0003.781,240.9
0003.816,278.625
0003.849,324.25384615384615
0003.882,333.6545454545454
0003.915,324.0
0003.949,301.1625
0003.983,297.1
0004.017,278.08333333333337
0004.049,276.025
0004.082,273.425
0004.116,264.4666666666667
0004.149,250.26153846153846
0004.182,255.55833333333334
0004.216,249.1
0004.249,248.5
0004.281,240.42222222222222
0004.314,245.0888888888889
0004.348,262.55833333333334
0004.382,387.45000000000005
0004.416,545.525
0004.449,708.7923076923076
0004.483,844.3999999999999
0004.517,908.525
0004.551,946.8875
0004.584,952.5
0004.616,924.4333333333334
0004.649,856.5500000000001
0004.681,824.2333333333333
0004.713,790.9333333333333
0004.756,756.053846153846
0004.781,729.7076923076924
0004.816,687.35
0004.849,645.55
0004.882,619.0
0004.915,602.6666666666666
0004.949,582.0
0004.982,558.6666666666667
0005.015,531.2666666666668
0005.048,502.8692307692308
0005.081,477.10769230769233
0005.114,445.825
0005.149,415.4916666666667
0005.181,404.15
0005.215,402.95384615384614
0005.248,396.8
0005.281,401.75
0005.316,397.125
0005.349,409.4222222222222
0005.381,417.6384615384615
0005.414,431.5
0005.447,406.75
0005.489,386.475
0005.521,353.7538461538461
0005.556,322.4666666666667
0005.581,273.72499999999997
0005.615,181.36923076923077
0005.648,64.34615384615385
0005.689,-45.650000000000006
0005.722,-143.76666666666665
0005.747,-190.7
0005.784,-295.4
0005.821,-377.38461538461536
0005.858,-490.7
0005.884,-544.9000000000001
0005.916,-619.4
0005.951,-686.4000000000001
0005.985,-711.2
0006.019,-711.025
0006.052,-705.8
0006.085,-709.3666666666666
0006.120,-726.2230769230769
0006.153,-733.8333333333333
0006.186,-741.7333333333333
0006.220,-736.775
0006.255,-728.1769230769231
0006.288,-708.8222222222222
0006.321,-695.9
0006.356,-692.5833333333334
0006.381,-697.6500000000001
0006.420,-709.1
0006.454,-720.3833333333333
0006.487,-716.5333333333334
0006.520,-712.6333333333333
0006.553,-703.053846153846
0006.586,-681.05
0006.619,-662.9
0006.652,-643.2
0006.685,-620.6083333333333
0006.717,-614.2666666666667
0006.751,-617.8
0006.787,-593.5749999999999
0006.822,-569.225
0006.855,-537.2875
0006.888,-493.3333333333333
0006.921,-455.2375
0006.955,-407.05
0006.989,-354.7
0007.021,-328.25
0007.054,-285.6615384615385
0007.088,-262.9
0007.122,-233.3
0007.149,-209.7
0007.182,-178.06153846153848
0007.215,-150.77499999999998
0007.249,-139.66666666666666
0007.285,-144.13750000000002
0007.321,-135.84444444444443
0007.347,-106.30000000000001
0007.383,-69.56666666666666
0007.417,-21.2
0007.450,16.783333333333335
0007.483,50.37692307692307
0007.515,71.81538461538462
0007.549,84.57500000000002
0007.583,85.9
0007.617,119.47692307692309
0007.649,153.7875
0007.682,187.06666666666666
0007.715,198.23333333333335
0007.749,191.2
0007.784,232.86666666666665
0007.818,372.85
0007.851,507.7
0007.885,688.8499999999999
0007.916,785.9384615384615
0007.950,833.5166666666667
0007.984,851.6727272727272
0008.017,808.6076923076923
0008.050,780.8538461538461
0008.082,755.8
0008.115,754.55
0008.148,748.1500000000001
0008.181,729.75
0008.221,675.975
0008.254,642.5384615384614
0008.287,604.4
0008.319,563.4416666666667
0008.352,526.525
0008.386,501.8
0008.419,485.5538461538462
0008.451,478.0
0008.484,449.5
0008.517,409.5
0008.550,369.8769230769231
0008.582,351.9
0008.616,338.0153846153846
0008.649,336.39166666666665
0008.683,372.86923076923074
0008.715,407.0333333333333
0008.750,510.5
0008.783,564.9
0008.817,593.6083333333333
0008.850,588.4846153846154
0008.883,542.1333333333333
0008.916,505.45000000000005
0008.949,492.98333333333335
0008.982,473.91666666666663
0009.015,469.5230769230769
0009.048,464.92499999999995
0009.081,440.9333333333334
0009.114,416.3416666666667
0009.148,393.9
0009.182,381.67499999999995
0009.215,375.78333333333336
0009.248,345.0833333333333
0009.282,324.9
0009.316,305.96666666666664
0009.351,292.01666666666665
0009.384,272.225
0009.418,251.1153846153846
0009.451,228.75000000000003
0009.484,207.725
0009.516,168.05
0009.550,132.0
0009.584,98.6111111111111
0009.618,84.4
0009.651,53.3
0009.685,34.45
0009.718,-4.7076923076923105
0009.750,-47.96153846153846
0009.783,-105.36923076923075
0009.816,-192.475
0009.850,-298.08333333333337
0009.886,-426.55
0009.916,-516.1583333333333
0009.954,-612.1
0009.990,-683.0833333333333
0010.017,-739.4166666666666
0010.052,-763.9000000000001
0010.086,-775.0
0010.121,-791.975
0010.155,-809.55
0010.188,-842.4
0010.220,-862.9777777777779
0010.252,-860.7125
0010.284,-871.6333333333333
0010.316,-863.7333333333333
0010.351,-857.8846153846155
0010.384,-851.3076923076924
0010.417,-836.7333333333333
0010.450,-809.7
0010.483,-785.323076923077
0010.516,-758.4076923076924
0010.548,-736.2
0010.581,-724.6
0010.614,-694.3
0010.647,-668.5153846153846
0010.688,-630.5500000000001
0010.720,-615.8333333333333
0010.752,-600.1833333333334
0010.785,-576.8846153846155
0010.818,-545.4230769230769
0010.873,-500.35
0010.900,-479.7
0010.928,-471.7
0010.955,-451.8666666666667
0010.985,-416.78749999999997
0011.022,-373.57499999999993
0011.048,-337.4
0011.086,-268.9923076923077
0011.122,-216.7888888888889
0011.152,-160.55
0011.187,-76.0
0011.223,28.7
0011.249,109.39999999999999
0011.288,205.25
0011.322,297.6461538461539
0011.348,362.8625
0011.382,425.12500000000006
0011.419,442.2166666666667
0011.454,452.81538461538463
0011.490,487.35
0011.515,498.1333333333333
0011.552,506.6
0011.588,463.55
0011.614,430.37499999999994
0011.653,416.8
0011.688,399.9666666666667
0011.723,390.5333333333333
0011.748,378.1
0011.785,324.6
0011.820,301.5
0011.855,269.0076923076923
0011.880,285.5153846153846
0011.914,335.7
0011.951,369.35
0011.987,400.3125
0012.022,392.825
0012.047,432.7
0012.084,492.29999999999995
0012.119,582.5999999999999
0012.154,653.7923076923076
0012.188,729.5666666666667
0012.214,751.2
0012.249,731.075
0012.285,679.6333333333332
0012.319,640.6153846153845
0012.355,593.4230769230769
0012.390,549.4384615384615
0012.415,527.2375
0012.452,491.44444444444446
0012.487,472.13076923076926
0012.522,426.54615384615386
0012.548,397.7583333333333
0012.584,343.3666666666667
0012.619,298.23846153846154
0012.654,269.8538461538462
0012.689,237.52500000000003
0012.712,220.35833333333332
0012.748,195.69230769230768
0012.785,173.39999999999998
0012.820,160.10000000000002
0012.854,161.10000000000002
0012.890,193.93333333333334
0012.915,221.88461538461536
0012.951,285.74166666666673
0012.986,318.05
0013.022,325.15
0013.047,314.81538461538463
0013.082,281.89166666666665
0013.116,248.3
0013.154,233.75833333333333
0013.189,213.79166666666669
0013.215,206.7769230769231
0013.250,182.24545454545455
0013.285,158.85833333333332
0013.319,143.39999999999998
0013.354,107.4
0013.389,89.42222222222223
0013.414,62.0
0013.449,38.4125
0013.485,13.75
0013.520,-1.6555555555555557
0013.555,-1.5307692307692307
0013.581,-9.033333333333335
0013.616,-5.233333333333333
0013.652,9.223076923076924
0013.687,74.60000000000001
0013.722,171.1
0013.747,223.7
0013.783,263.0875
0013.819,263.6076923076923
0013.853,244.0
0013.888,237.95
0013.913,237.74999999999997
0013.949,229.075
0013.986,223.47500000000002
0014.023,200.5888888888889
0014.048,184.85
0014.083,162.73333333333335
0014.118,133.68461538461537
0014.153,118.22307692307693
0014.188,88.55
0014.213,73.1
0014.249,65.625
0014.285,37.02307692307692
0014.319,39.44615384615384
0014.355,23.7
0014.389,8.8125
0014.417,2.9846153846153847
0014.453,26.38888888888889
0014.488,62.00000000000001
0014.523,111.55
0014.548,140.82307692307694
0014.583,143.2
0014.618,144.72500000000002
0014.653,125.34166666666667
0014.688,113.32499999999999
0014.713,101.1888888888889
0014.749,93.8153846153846
0014.785,92.4
0014.820,88.75
0014.855,79.67500000000001
