RelTime,RSPT,RSPA,PULS,PR,SPO2
0000.000,-271.0,-44.1125,96.875,85.0,96.0
0000.018,-266.8,-48.5,93.9375,-0.012028225000788702,-0.013566718896238419
0000.047,-262.9,-49.25,90.5,-0.009408853832445817,-0.01061231188078191
0000.075,-258.7,-51.4,88.75,-0.006798153764556573,-0.007837871399135814
0000.109,-256.0166666666667,-49.225,87.0,-0.003758199348789323,-0.004332982778604161
0000.142,-253.6583333333333,-48.66666666666667,85.5625,-0.0007961221689484974,-0.0009288091971065802
0000.180,-255.10000000000002,-53.391666666666666,82.1875,0.002566190544915182,0.002993888969067712
0000.207,-255.31538461538463,-55.349999999999994,81.0,0.004898143279121454,0.00578334989583015
0000.241,-260.5666666666667,-63.38333333333333,79.375,0.007874804315856607,0.009297961722336719
0000.274,-264.6166666666667,-63.5,77.3125,0.010636334587913219,0.012711716946530432
0000.308,-264.8833333333333,-64.36153846153846,75.1875,0.013581271896557,0.016231276169055925
0000.341,-263.0230769230769,-64.3,77.625,0.016441484461319773,0.01964957899035778
0000.374,-262.6,-64.63333333333334,90.5,0.01930395548456771,0.023070580944971164
0000.409,-267.7,-66.6,119.875,0.022341625375422943,0.026428508066049093
0000.442,-277.15000000000003,-65.53333333333333,131.375,0.02520821976851793,0.029819479482271212
0000.477,-287.1333333333333,-64.5,132.29411764705884,0.02825016380276034,0.03341787669350918
0000.511,-293.5833333333333,-65.15,128.0,0.031207581158740026,0.03691628502924125
0000.542,-301.6692307692308,-66.1,122.6875,0.03390694467357877,0.04010943455289196
0000.575,-312.6,-68.66666666666667,112.0,0.03722965338930335,0.04350935396099307
0000.608,-321.23333333333335,-67.21538461538461,105.3125,0.04014151282843633,0.04691237041395571
0000.641,-331.0,-69.60000000000001,96.75,0.04357418409563454,0.05031780782472084
0000.675,-335.08750000000003,-65.45,93.25,0.046614230599378775,0.0538283377159493
0000.708,-337.4153846153846,-66.69999999999999,89.375,0.0495851477709045,0.05725903968783019
0000.742,-339.45000000000005,-65.13333333333333,83.125,0.05325628214220969,0.06077481609169812
0000.775,-338.65,-65.45555555555556,79.0,0.056250079539139616,0.06419126723878285
0000.810,-335.10833333333335,-61.575,74.625,0.05942624472600698,0.06781583221673738
0000.845,-326.15384615384613,-56.0,71.25,0.0633412610730997,0.07144305028012408
0000.878,-315.7,-50.66666666666667,66.5625,0.06637683467367358,0.07486689492263184
0000.912,-308.525,-49.775,63.4375,0.07031411794317903,0.07839620046538351
0000.946,-301.90000000000003,-47.11666666666667,64.375,0.07348058843964902,0.08192663308788455
