RelTime,RSPT
0000.000,11.1375
0000.011,9.333333333333334
0000.038,8.725
0000.064,3.5
0000.088,2.6750000000000003
0000.112,0.03749999999999998
0000.146,-2.5
0000.178,-1.025
0000.220,-4.7
0000.251,-6.8
0000.283,-13.649999999999999
0000.316,-13.5
0000.352,-22.71666666666667
0000.387,-23.249999999999996
0000.412,-27.146153846153844
0000.446,-27.975
0000.481,-27.375
0000.515,-27.7
0000.550,-30.933333333333334
0000.585,-31.2
0000.619,-31.25
0000.646,-30.4
0000.680,-30.8
0000.715,-30.2
0000.750,-29.722222222222225
0000.787,-33.900000000000006
0000.812,-34.11666666666666
0000.847,-33.0
0000.882,-28.238461538461536
0000.916,-23.56666666666667
0000.951,-27.7
0000.986,-27.53333333333333
0001.011,-28.97692307692308
0001.045,-28.666666666666664
0001.079,-28.299999999999997
0001.114,-29.537499999999998
0001.146,-28.6
0001.182,-29.32
0001.217,-25.225
0001.251,-22.791666666666664
0001.287,-17.916666666666668
0001.312,-17.923076923076923
0001.350,-20.03333333333333
0001.384,-21.375
0001.418,-21.299999999999997
0001.453,-21.2
0001.479,-18.346153846153847
0001.514,-14.233333333333334
0001.548,-9.3
0001.581,-3.1875
0001.615,-3.7
0001.648,0.9375000000000001
0001.681,5.551115123125783e-17
0001.714,0.9
0001.748,3.376923076923077
0001.781,2.55
0001.813,1.4000000000000001
0001.846,2.1666666666666665
0001.879,2.6999999999999997
0001.911,6.176923076923076
0001.945,10.55
0001.980,17.6625
0002.012,14.45
0002.052,11.75
0002.084,7.076923076923077
0002.117,6.088888888888889
0002.151,10.350000000000001
0002.179,10.475
0002.218,10.950000000000001
0002.252,11.866666666666667
0002.280,17.584615384615383
0002.317,25.407692307692308
0002.355,28.6
0002.383,28.700000000000003
0002.418,26.0
0002.452,20.723076923076924
0002.486,19.975
0002.518,20.8
0002.553,26.275
0002.586,28.733333333333334
0002.619,31.733333333333334
0002.653,36.36666666666667
0002.678,37.4
0002.719,42.0
0002.744,39.458333333333336
0002.779,38.625
0002.814,36.758333333333326
0002.850,36.3
0002.884,38.06666666666667
0002.918,36.324999999999996
0002.952,40.5
0002.985,40.8
0003.017,39.144444444444446
0003.050,41.6
0003.083,45.5
0003.117,44.2
0003.150,44.13076923076923
0003.183,32.08461538461539
0003.216,28.666666666666664
0003.250,25.508333333333333
0003.284,17.9
0003.318,14.783333333333333
0003.346,12.599999999999998
0003.380,10.516666666666667
0003.413,6.4
0003.447,2.3888888888888884
0003.480,-3.9
0003.513,-2.8
0003.546,-2.866666666666667
0003.581,-1.5307692307692307
0003.615,-4.5
