RelTime,RSPT
0000.000,-1182.6416666666667
0000.027,-1354.3692307692306
0000.054,-1464.953846153846
0000.079,-1536.9666666666667
0000.102,-1596.5
0000.135,-1669.675
0000.168,-1747.1833333333332
0000.203,-1793.275
0000.236,-1825.7222222222222
0000.269,-1832.1
0000.301,-1826.0875
0000.342,-1829.0666666666668
0000.367,-1822.1749999999997
0000.410,-1800.9125
0000.434,-1772.5538461538463
0000.467,-1733.4583333333333
0000.501,-1681.55
0000.534,-1639.5076923076922
0000.567,-1587.8416666666667
0000.609,-1520.253846153846
0000.641,-1460.275
0000.673,-1388.8500000000001
0000.706,-1313.9833333333333
0000.738,-1239.8153846153843
0000.769,-1171.1000000000001
0000.802,-1080.6666666666667
0000.835,-984.3230769230769
0000.868,-879.3
0000.902,-767.35
0000.935,-634.0666666666666
0000.968,-494.2076923076923
0001.005,-339.2833333333333
0001.037,-130.41538461538462
0001.070,207.26666666666665
0001.102,622.9416666666666
0001.136,1095.4454545454544
0001.168,1435.3833333333334
0001.202,1632.8833333333332
0001.237,1592.2124999999999
0001.270,1484.4416666666666
0001.303,1387.4384615384615
0001.335,1357.4333333333334
0001.368,1295.2333333333333
0001.402,1248.3166666666668
0001.436,1225.6
0001.470,1256.0384615384617
0001.502,1266.9363636363637
0001.535,1244.9
0001.568,1177.4
0001.602,1159.6666666666665
0001.635,1204.775
0001.668,1257.275
0001.703,1291.6333333333334
0001.738,1308.5500000000002
0001.771,1351.925
0001.803,1393.0
0001.836,1431.35
0001.869,1436.4
0001.902,1361.9615384615386
0001.935,1255.0083333333332
0001.967,1124.05
0002.003,1042.6
0002.039,981.5
0002.071,944.6
0002.104,901.2
0002.137,895.9
0002.171,880.0749999999999
0002.204,854.3818181818181
0002.237,830.5166666666667
0002.271,775.8916666666667
0002.307,725.6285714285715
0002.340,678.2923076923076
0002.373,627.3846153846154
0002.408,629.025
0002.442,676.95
0002.467,706.5
0002.500,741.0500000000001
0002.533,747.55
0002.575,725.2666666666667
0002.607,680.625
0002.639,620.8
0002.674,557.0875
0002.707,508.26250000000005
0002.742,451.0083333333333
0002.774,414.35
0002.807,371.6692307692308
0002.841,339.09999999999997
0002.874,329.56666666666666
0002.907,309.8666666666667
0002.942,273.13076923076926
0002.968,249.8769230769231
0003.015,221.54166666666666
0003.039,227.67777777777778
0003.076,245.7
0003.111,243.26666666666665
0003.137,255.26666666666668
0003.172,253.35000000000002
0003.207,235.4692307692308
0003.240,217.8
0003.273,178.27499999999998
0003.306,136.325
0003.341,106.73333333333335
0003.375,87.9
0003.407,99.1
0003.440,99.4
0003.474,57.06666666666666
0003.507,-4.841666666666667
0003.540,-57.03846153846154
0003.574,-169.175
0003.608,-264.6333333333333
0003.642,-312.30909090909086
0003.675,-279.1777777777778
0003.709,-293.6666666666667
0003.743,-421.5666666666667
0003.776,-703.9666666666667
0003.808,-998.0
0003.841,-1207.8
0003.873,-1344.475
0003.907,-1469.1666666666667
0003.940,-1590.3538461538462
0003.975,-1717.9666666666667
0004.003,-1794.7833333333335
0004.035,-1855.7846153846153
0004.070,-1913.7846153846153
0004.103,-1916.3
0004.137,-1922.1875
0004.170,-1928.0083333333332
0004.204,-1930.4
0004.237,-1939.630769230769
