RelTime,RSPT
0000.000,24.025
0000.010,20.466666666666665
0000.019,16.133333333333333
0000.026,14.100000000000001
0000.049,15.322222222222221
0000.072,19.174999999999997
0000.088,18.5
0000.125,17.507692307692306
0000.162,16.333333333333336
0000.191,9.8
0000.228,13.925
0000.257,8.5
0000.298,9.700000000000001
0000.328,4.1875
0000.358,1.3
0000.394,-0.03333333333333338
0000.424,-7.638461538461538
0000.462,-15.766666666666666
0000.492,-21.96666666666667
0000.529,-18.1
0000.559,-14.700000000000001
0000.595,-12.75
0000.624,-15.649999999999999
0000.660,-26.900000000000002
0000.690,-35.06666666666667
0000.728,-42.5
0000.758,-43.075
0000.794,-45.2
0000.824,-45.2125
0000.860,-52.73076923076923
0000.890,-56.25
0000.928,-57.725
0000.957,-55.68333333333334
0000.993,-59.330769230769235
0001.023,-62.8
0001.060,-69.0
0001.089,-69.96666666666667
0001.127,-72.28333333333332
0001.157,-72.7625
0001.194,-79.6076923076923
0001.223,-79.0
0001.260,-80.14999999999999
0001.297,-67.0625
0001.325,-62.93333333333334
0001.362,-64.0
0001.392,-67.2
0001.428,-74.625
0001.457,-73.6
0001.493,-64.46923076923076
0001.530,-63.175
0001.560,-58.56666666666668
0001.597,-59.900000000000006
0001.627,-61.78888888888889
0001.656,-64.16666666666666
0001.693,-55.849999999999994
0001.730,-56.824999999999996
0001.759,-48.8
0001.795,-49.9
0001.824,-48.63333333333333
0001.861,-29.25
0001.890,-19.42307692307692
0001.928,-16.914285714285715
0001.958,-20.058333333333334
0001.995,-26.699999999999996
0002.024,-23.625
0002.060,-23.255555555555556
0002.090,-24.575
0002.126,-27.4
0002.163,-27.599999999999998
0002.191,-23.915384615384617
0002.227,-16.653846153846153
0002.257,-11.908333333333331
0002.294,-2.025000000000001
0002.325,-4.791666666666666
0002.365,-3.2249999999999996
0002.397,-4.624999999999999
0002.426,-2.707692307692308
0002.462,9.584615384615386
0002.491,10.25
0002.528,2.4846153846153847
0002.558,-0.27500000000000013
0002.595,4.316666666666666
0002.625,6.644444444444444
0002.662,14.166666666666668
0002.691,15.5
0002.729,25.225
0002.759,22.03076923076923
0002.796,23.246153846153845
0002.826,22.3
0002.863,26.96666666666667
0002.893,27.43333333333333
0002.929,30.276923076923076
0002.960,30.624999999999996
0002.991,31.26666666666667
0003.027,31.833333333333336
0003.063,31.63846153846154
0003.092,33.900000000000006
0003.131,34.699999999999996
0003.161,41.525
0003.191,44.6
0003.227,46.315384615384616
0003.259,45.575
0003.296,46.96666666666667
0003.326,40.93333333333334
0003.363,42.86153846153846
0003.393,41.5
0003.430,48.41666666666667
0003.460,52.6125
0003.490,38.788888888888884
0003.527,42.825
0003.558,36.4625
0003.596,39.3
0003.626,39.31666666666666
0003.664,45.76923076923077
0003.693,47.741666666666674
0003.730,44.474999999999994
0003.759,38.766666666666666
0003.796,42.49230769230769
0003.825,41.43846153846154
0003.862,48.2
0003.891,59.05
0003.930,67.78333333333335
0003.960,71.65555555555555
0003.998,72.93846153846155
0004.028,79.33333333333333
0004.058,83.88333333333333
0004.095,79.55384615384617
0004.126,74.35000000000001
0004.163,73.225
0004.192,72.75
0004.230,76.7
0004.259,76.55833333333332
0004.291,72.54166666666667
0004.328,66.3
0004.359,64.28333333333333
0004.396,55.416666666666664
0004.426,49.59166666666667
0004.463,40.675
0004.493,38.8
0004.531,38.1625
0004.559,37.16153846153846
0004.595,40.15
0004.625,39.8375
0004.662,48.6625
0004.692,44.21666666666667
0004.729,43.176923076923075
0004.760,38.05833333333333
0004.791,39.375
