RelTime,RSPT
0000.000,1823.1125
0000.025,1848.1333333333332
0000.050,1856.4
0000.083,1844.8
0000.116,1808.6307692307696
0000.149,1759.7769230769231
0000.182,1700.2166666666667
0000.215,1602.7583333333332
0000.249,1531.4166666666667
0000.284,1450.4076923076923
0000.316,1395.8666666666668
0000.349,1330.6
0000.381,1267.6
0000.423,1042.2
0000.457,787.1692307692307
0000.481,571.6125000000001
0000.522,178.00000000000003
0000.557,-138.475
0000.589,-390.0615384615385
0000.622,-599.4333333333333
0000.654,-787.9166666666667
0000.686,-967.675
0000.720,-1110.2384615384617
0000.752,-1247.8833333333334
0000.784,-1367.3999999999999
0000.819,-1474.825
0000.852,-1562.9999999999998
0000.884,-1620.65
0000.916,-1673.975
0000.951,-1724.1
0000.984,-1753.9333333333334
0001.016,-1783.076923076923
0001.048,-1793.1916666666666
0001.081,-1791.5916666666667
0001.115,-1787.2666666666667
0001.158,-1782.6999999999998
0001.181,-1779.6076923076923
0001.223,-1767.3461538461538
0001.256,-1755.1999999999998
0001.289,-1735.8000000000002
0001.321,-1719.775
0001.354,-1702.4692307692308
0001.387,-1687.65
0001.420,-1667.8
0001.452,-1645.9
0001.484,-1625.9153846153847
0001.516,-1593.5
0001.549,-1567.5
0001.582,-1532.8
0001.618,-1499.0749999999998
0001.651,-1471.9153846153845
0001.683,-1447.3249999999998
0001.716,-1435.3249999999998
0001.750,-1411.2666666666669
0001.784,-1378.3999999999999
0001.817,-1349.55
0001.849,-1320.9499999999998
0001.882,-1303.0749999999998
0001.915,-1273.8444444444444
0001.949,-1233.15
0001.982,-1197.0
0002.016,-1172.75
0002.049,-1149.55
0002.081,-1136.8
0002.123,-1096.7384615384615
0002.156,-1076.1
0002.188,-1037.0
0002.221,-1007.5
0002.257,-972.7461538461539
0002.289,-934.0749999999999
0002.321,-908.2666666666667
0002.353,-879.75
0002.385,-866.7307692307694
0002.420,-861.8461538461538
0002.452,-840.7166666666667
0002.488,-820.7416666666666
0002.528,-785.1666666666666
0002.558,-775.0625
0002.583,-761.1083333333333
0002.617,-734.7999999999998
0002.651,-718.5
0002.687,-694.5777777777778
0002.722,-678.1999999999999
0002.754,-652.3
0002.786,-627.9333333333334
0002.820,-594.9538461538461
0002.853,-575.6083333333333
0002.886,-559.5
0002.917,-551.4666666666667
0002.950,-544.8333333333334
0002.984,-531.2
0003.019,-508.16666666666674
0003.055,-475.98333333333335
0003.086,-456.4625
0003.117,-441.5625
0003.151,-433.0615384615385
