RelTime,RSPT,RSPA,PULS,PR,SPO2
0000.000,-2140.0,-99.37500000000001,96.5625,68.0,98.0
0000.013,-2140.0,-98.97692307692307,95.75,68.0,98.0
0000.036,-2140.0,-97.75,94.3125,68.0,98.0
0000.059,-2140.0,-96.77692307692308,92.875,68.0,98.0
0000.088,-2139.975,-95.86666666666666,91.0625,68.0,98.0
0000.124,-2139.55,-94.65,89.8125,68.0,98.0
0000.154,-2138.3692307692304,-92.71538461538462,89.0,68.0,98.0
0000.189,-2135.2153846153847,-90.63076923076923,88.0,68.0,98.0
0000.225,-2129.9666666666667,-88.6875,87.0,68.0,98.0
0000.256,-2124.15,-86.0875,87.0,68.0,98.0
0000.287,-2117.633333333333,-82.98333333333333,86.3125,68.0,98.0
0000.323,-2108.1153846153848,-78.74615384615385,88.125,68.0,98.0
0000.360,-2097.1,-74.39999999999999,94.625,68.0,98.0
0000.389,-2088.2,-72.04166666666667,106.75,68.0,98.0
0000.425,-2076.6000000000004,-67.80000000000001,113.875,68.0,98.0
0000.464,-2062.6615384615384,-64.14615384615385,118.0,68.0,98.0
0000.492,-2050.883333333333,-61.46666666666667,117.0,68.0,98.0
0000.519,-2038.775,-59.61538461538462,116.1875,68.0,98.0
0000.553,-2018.8555555555556,-56.36153846153846,113.0625,68.0,98.0
0000.587,-1993.9,-51.79166666666667,109.76470588235294,68.0,98.00000000000001
0000.622,-1956.4666666666667,-46.86666666666666,105.5,68.0,97.99999999999999
0000.656,-1910.0692307692307,-40.925000000000004,102.625,68.0,98.0
0000.691,-1850.6833333333332,-36.2,101.0,68.0,98.0
0000.726,-1782.6083333333331,-32.56666666666666,99.25,68.0,98.0
0000.755,-1720.975,-31.9,98.4375,68.0,98.0
0000.790,-1642.3692307692309,-30.175,96.25,68.0,98.0
0000.826,-1557.1692307692308,-28.1,95.0,68.0,98.0
0000.854,-1484.375,-24.6,93.2,68.0,98.0
0000.890,-1382.6166666666668,-19.916666666666664,91.9375,68.0,98.0
0000.926,-1277.0666666666666,-16.116666666666667,90.0,68.0,98.0
0000.955,-1188.9499999999998,-12.399999999999999,89.0,68.0,97.99999999999999
0000.990,-1064.8000000000002,-8.676923076923078,89.0,68.0,98.0
0001.025,-932.2,-3.3153846153846147,88.5,68.0,98.0
0001.052,-814.3,0.8749999999999998,88.0,68.0,98.0
0001.087,-685.0230769230769,6.961538461538461,89.75,68.0,98.0
0001.122,-567.1,11.876923076923076,95.25,68.0,98.0
0001.158,-492.35,17.075,105.0625,68.0,98.0
0001.193,-440.925,22.191666666666663,117.0,68.0,98.0
0001.221,-390.6166666666667,25.883333333333333,119.70588235294119,68.0,98.0
0001.256,-288.375,27.9,121.0,68.046875,98.0
0001.289,-162.02307692307693,28.077777777777776,120.0,68.14999999999999,98.0
0001.325,-16.438461538461535,30.4,117.5,68.2625,98.0
0001.353,102.96666666666667,32.99166666666667,115.0,68.35,98.0
0001.388,225.4,37.383333333333326,110.8125,68.459375,98.0
0001.422,303.8416666666667,39.949999999999996,106.6875,68.565625,98.0
0001.457,335.6461538461539,41.6,104.5,68.675,98.0
0001.491,380.95,41.8,101.375,68.78125,98.0
0001.519,431.0,41.166666666666664,99.625,68.86875,98.0
0001.554,515.7615384615384,42.7,97.4375,68.978125,98.0
0001.588,579.7333333333333,45.44615384615385,95.3125,69.0,98.0
0001.623,626.5,48.575,93.125,69.0,98.0
0001.658,687.5,50.225,91.9375,69.0,98.0
0001.686,776.15,52.2,90.1875,69.0,98.0
0001.721,886.1384615384616,52.66666666666667,89.0,69.0,98.0
0001.755,985.6833333333334,52.25,88.0,69.0,98.0
0001.789,1027.3333333333333,53.075,88.0,69.0,98.0
0001.823,1089.25,55.9,87.0,69.0,98.0
0001.857,1178.623076923077,61.03846153846153,87.5,69.0,98.0
0001.891,1261.2,64.5,92.875,69.0,98.0
0001.919,1296.3083333333334,62.96666666666667,100.5,69.13056379821958,97.99999999999999
0001.954,1294.825,62.7,110.25,69.33827893175075,98.0
0001.990,1274.1,62.650000000000006,119.625,69.55192878338279,98.0
0002.025,1258.6666666666667,63.29230769230769,121.0,69.75964391691394,98.0
0002.053,1339.625,62.75,121.25,69.92581602373888,98.0
0002.087,1544.8749999999998,60.75,121.0,70.12759643916914,98.0
0002.121,1863.8,59.2,119.0,70.3293768545994,98.0
0002.157,2171.9666666666667,60.699999999999996,114.625,70.54302670623146,98.0
0002.191,2354.576923076923,65.275,110.6875,70.74480712166172,98.0
0002.228,2429.7,71.22500000000001,106.375,70.96439169139465,98.0
0002.258,2431.575,73.53333333333333,104.5,71.03576751117735,98.00000000000001
0002.286,2403.425,75.33846153846153,101.73333333333335,71.0774962742176,98.0
0002.322,2358.0,75.64999999999999,99.4375,71.1311475409836,98.0
0002.357,2299.0666666666666,78.49166666666666,98.25,71.18330849478392,98.0
0002.392,2238.2666666666664,86.26666666666667,95.0625,71.2354694485842,98.0
0002.420,2190.4153846153845,93.8,93.3125,71.27719821162444,98.0
0002.455,2131.2076923076925,101.49166666666666,91.125,71.32935916542473,98.0
0002.489,2078.7,105.6,90.0,71.38002980625932,98.0
0002.525,2022.95,102.675,88.0,71.43368107302533,98.0
0002.559,1972.85,100.6,87.0,71.48435171385992,98.0
0002.587,1930.1666666666667,99.82307692307694,86.9375,71.52608047690015,98.0
0002.621,1886.2,99.87499999999999,88.1875,71.57675111773472,98.0
0002.657,1833.55,101.7,94.0,71.63040238450074,98.0
0002.692,1786.0,101.60000000000001,107.33333333333333,71.68256333830104,98.0
0002.721,1747.9333333333334,99.94166666666668,113.5,71.725782414307,98.0
0002.756,1702.9,98.70833333333333,117.6875,71.7779433681073,98.0
0002.791,1660.7,93.725,119.0,71.8301043219076,98.0
0002.820,1623.5,91.46923076923078,118.0,71.87332339791357,98.0
0002.854,1583.8076923076924,88.94615384615385,115.1875,71.92399403874813,98.0
0002.888,1543.208333333333,85.28333333333333,112.125,71.97466467958272,98.0
0002.922,1505.3,82.5,106.9375,72.0,97.99999999999999
0002.956,1467.0666666666666,79.06666666666666,103.8125,72.0,98.0
0002.990,1432.4846153846152,76.95555555555555,101.6875,72.0,98.0
0003.025,1395.1083333333333,75.3,98.5,72.0,98.0
0003.054,1365.125,74.4,96.6875,72.0,98.0
0003.091,1327.6615384615384,70.25,93.375,72.0,98.0
0003.121,1299.1846153846154,66.05555555555556,91.5,72.0,98.0
0003.160,1261.6615384615384,58.56666666666666,90.0,72.0,98.0
0003.190,1234.3,51.71666666666666,87.1875,72.0,98.0
0003.220,1207.125,42.63333333333334,86.3125,72.0,98.0
0003.256,1179.3,29.815384615384616,85.0,72.0,98.0
0003.292,1149.1,15.330769230769231,83.8125,72.0,98.0
0003.326,1123.0625,-0.5833333333333336,83.0,72.0,98.0
0003.354,1100.0666666666666,-12.908333333333331,82.0,72.0,98.0
0003.390,1073.5461538461539,-26.39230769230769,82.0,72.0,98.0
0003.424,1046.892307692308,-34.56666666666666,82.0,72.0,98.0
0003.458,998.65,-42.3125,82.0,72.0,98.0
0003.486,911.8500000000001,-46.166666666666664,85.9375,72.0,98.0
0003.522,692.6,-52.78333333333333,93.94117647058823,72.0,98.0
0003.556,303.125,-60.42222222222222,104.4375,72.0,98.0
0003.593,-171.93846153846152,-68.13846153846154,116.05882352941175,72.0955223880597,98.0
0003.621,-538.8833333333333,-73.80000000000001,117.8,72.17910447761194,98.0
0003.656,-896.0,-82.33333333333334,119.0,72.28358208955224,98.00000000000001
0003.692,-1203.6,-92.76153846153846,118.0,72.39104477611941,98.0
0003.720,-1408.1384615384616,-97.88333333333333,117.05882352941175,72.47462686567164,98.0
0003.755,-1601.9333333333334,-103.65,112.625,72.57910447761193,98.0
0003.792,-1747.0500000000002,-107.69166666666666,108.5,72.68955223880597,98.0
0003.820,-1847.069230769231,-110.88888888888889,104.75,72.77313432835821,98.0
0003.854,-1958.2333333333331,-113.93846153846154,102.625,72.87462686567164,98.0
0003.891,-2026.8166666666666,-114.1923076923077,100.0,72.98507462686567,98.0
0003.919,-2062.3,-114.65,98.5625,73.0,98.0
0003.954,-2084.866666666667,-114.7375,96.375,73.0,98.0
0003.990,-2100.5538461538463,-114.73333333333333,94.0,73.0,98.0
0004.026,-2110.792307692308,-116.1923076923077,91.875,73.0,98.0
0004.054,-2115.9333333333334,-116.875,90.0,73.0,98.0
0004.089,-2120.8500000000004,-117.7,88.0,73.0,98.0
0004.123,-2125.283333333333,-117.6,87.0,73.0,98.0
0004.157,-2128.253846153846,-116.55384615384615,86.0,73.0,98.0
0004.191,-2128.2,-114.3,86.0,73.0,98.0
0004.220,-2125.7384615384613,-112.4,85.0,73.0,98.0
0004.253,-2121.1,-108.71666666666667,84.0,73.0595238095238,98.0
0004.288,-2114.5,-104.34166666666665,86.875,73.16369047619048,98.00000000000001
0004.322,-2107.4875,-98.26666666666668,92.25,73.26488095238095,98.0
0004.356,-2097.4,-92.95,101.4375,73.36607142857143,98.0
0004.391,-2084.269230769231,-86.82307692307693,112.625,73.4702380952381,98.0
0004.425,-2070.0333333333333,-81.33333333333334,116.0,73.57142857142857,98.0
0004.454,-2049.7,-77.89166666666667,116.8125,73.65773809523809,98.0
0004.488,-2016.9083333333333,-72.6,116.0,73.75892857142857,98.0
0004.522,-1967.4,-67.71111111111112,113.875,73.86011904761905,98.0
0004.557,-1886.4166666666667,-62.823076923076925,110.5,73.96428571428572,98.0
0004.592,-1780.6416666666667,-57.099999999999994,106.5625,74.0,98.0
0004.619,-1690.8583333333333,-54.1,103.875,74.0,97.99999999999999
0004.654,-1587.85,-48.85,101.6875,74.0,98.0
0004.688,-1493.0076923076922,-46.15,99.5625,74.0,98.0
0004.722,-1401.1,-42.07692307692308,98.0,74.0,98.0
0004.756,-1307.2250000000001,-39.469230769230776,96.3125,74.0,98.0
0004.791,-1208.7,-35.800000000000004,93.125,74.0,98.0
0004.825,-1111.5333333333333,-33.95,92.0,74.0,98.0
0004.853,-1026.6,-31.055555555555554,90.0,74.0,98.0
0004.887,-937.8333333333333,-26.450000000000003,89.0,74.0,98.0
0004.923,-870.5,-21.6125,87.0,73.99999999999999,98.0
0004.958,-774.0,-17.349999999999998,86.6875,74.0,98.0
0004.987,-663.3538461538461,-14.630769230769232,86.0,74.0,98.0
0005.021,-515.4,-10.561538461538461,85.0,74.0,98.0
0005.055,-367.09999999999997,-6.4,85.0,74.0,98.0
0005.089,-276.48333333333335,-0.7416666666666667,87.0,74.0,98.0
0005.123,-220.22500000000002,4.133333333333334,92.5,74.0,98.0
0005.158,-190.05,8.675,102.33333333333333,74.0,98.0
0005.191,-174.02307692307693,13.338461538461539,112.625,74.0,98.0
0005.222,-161.2,17.25,115.8125,74.0,98.0
0005.260,-138.125,21.016666666666666,117.0,74.0,98.0
0005.290,-114.9,21.662499999999998,116.9375,74.0,98.0
0005.325,-88.23076923076923,21.816666666666666,114.75,74.0,98.0
0005.354,-73.6,21.299999999999997,111.9375,74.0,98.0
0005.390,-66.73333333333333,23.25,108.375,74.0,98.0
0005.425,-60.075,24.65833333333333,103.5,74.0,98.0
0005.459,-47.96666666666667,26.8,101.375,74.0,98.0
0005.487,-28.35,28.5,99.625,74.0,98.0
0005.523,30.624999999999996,30.8,97.375,74.0,98.0
0005.560,97.26666666666668,34.275000000000006,96.0,74.0,98.0
0005.588,158.4923076923077,36.10769230769231,93.25,74.0,98.0
0005.624,224.17499999999998,38.638461538461534,91.0,74.0,98.0
0005.653,263.2166666666667,41.45,89.1875,74.0,98.0
0005.688,294.70833333333337,43.4,88.0,74.0,98.0
0005.722,314.9846153846154,46.88333333333333,86.875,74.0,98.0
0005.758,338.3,49.48888888888888,86.0,74.0,98.0
0005.787,396.2,52.300000000000004,85.8125,74.0,98.0
0005.822,478.7,55.28333333333333,85.0,74.0,98.0
0005.859,570.15,57.7625,84.0,74.0,98.0
0005.886,638.55,61.400000000000006,84.0,74.0,98.0
0005.921,808.8777777777779,67.43846153846154,84.0,74.0,98.0
0005.958,1030.8307692307692,83.24444444444444,84.0,74.0,98.0
0005.987,1168.8833333333334,97.1,85.375,74.0,98.0
0006.023,1278.8666666666668,110.175,91.75,74.0,98.0
0006.059,1350.8374999999999,118.65,106.75,74.0,98.0
0006.087,1402.8846153846155,116.83846153846154,113.75,74.0,98.0
0006.121,1456.2666666666667,115.7,119.0625,74.0,98.0
0006.155,1483.1000000000001,113.46666666666668,120.0,74.0,98.0
0006.190,1476.4583333333335,109.975,120.0,74.0,98.0
0006.225,1489.8999999999999,107.15384615384616,118.4375,74.0,98.0
0006.260,1511.9230769230771,104.95384615384614,115.5,74.0,98.0
0006.289,1522.376923076923,103.63076923076923,111.0,74.0,98.0
0006.323,1521.2499999999998,102.35,107.75,74.0,98.0
0006.359,1512.8,98.925,105.125,74.0,98.0
0006.387,1518.625,97.38333333333333,102.375,74.0,98.0
0006.422,1556.9,93.92307692307693,100.1875,74.0,98.0
0006.457,1648.2500000000002,90.74166666666667,97.0,74.0,98.0
0006.492,1754.85,88.27499999999999,95.75,74.0,98.0
0006.520,1824.3,86.83333333333334,94.05882352941177,74.0,98.0
0006.555,1856.5111111111112,85.22307692307692,91.0,74.0,98.0
0006.589,1828.6,83.7,89.6875,74.0,98.0
0006.623,1790.0666666666666,81.45,88.0,74.0,98.00000000000001
0006.658,1743.3,80.85,87.0,74.0,98.0
0006.693,1699.2333333333333,80.075,86.0,74.0,98.0
0006.720,1662.1307692307691,80.05,86.0,74.0,98.0
0006.756,1619.25,77.7375,85.0,74.0,98.0
0006.791,1577.1,75.35833333333333,85.0,74.0,98.0
0006.826,1536.6692307692308,71.70833333333333,84.875,74.0,98.0
0006.854,1503.1076923076923,70.91538461538461,84.0,74.0,98.0
0006.889,1461.8000000000002,71.3,84.0,74.0,98.0
0006.922,1426.4333333333334,74.07499999999999,85.125,73.94642857142857,98.0
0006.956,1391.6000000000001,75.63333333333333,89.75,73.84523809523809,98.0
0006.992,1356.9,74.425,99.5,73.73809523809524,98.0
0007.026,1322.523076923077,73.64615384615384,113.5,73.63690476190476,98.0
0007.053,1297.9,72.1,117.625,73.55654761904762,98.0
0007.088,1266.15,67.38749999999999,121.0,73.45238095238096,98.0
0007.121,1234.6307692307691,58.1,121.0,73.35416666666667,98.0
0007.156,1201.0,46.141666666666666,120.25,73.25,98.0
0007.191,1172.1583333333333,31.66666666666667,118.0625,73.14583333333334,98.0
0007.225,1145.7,19.05833333333333,114.875,73.04464285714286,98.0
0007.253,1121.8615384615384,9.133333333333333,109.375,73.0,98.0
0007.288,1002.276923076923,-7.183333333333334,106.0,73.0,98.0
0007.323,796.7,-23.8,102.8125,73.0,98.0
0007.357,515.1076923076924,-38.184615384615384,101.6875,73.0,98.0
0007.387,193.61666666666665,-48.45,99.8125,73.0,98.0
0007.422,-164.9,-57.13333333333333,96.625,73.0,98.0
0007.456,-516.1666666666666,-64.1,95.0,73.0,98.0
0007.491,-783.0153846153846,-69.5,92.3125,73.0,98.0
0007.526,-1005.5999999999999,-75.425,91.0,73.0,98.0
0007.556,-1207.2250000000001,-81.1,89.25,73.0,98.0
0007.594,-1431.2666666666667,-92.25,87.875,73.0,98.00000000000001
