RelTime,RSPT
0000.000,-2291.6833333333334
0000.011,-2291.583333333333
0000.022,-2291.4
0000.048,-2291.425
0000.056,-2291.5625
0000.081,-2291.6416666666664
0000.114,-2291.8
0000.148,-2293.05
0000.182,-2293.9
0000.216,-2294.992307692308
0000.249,-2295.546153846154
0000.283,-2295.025
0000.303,-2293.75
0000.337,-2289.077777777778
0000.377,-2275.233333333333
0000.411,-2228.5
0000.446,-2103.0499999999997
0000.480,-1951.1875
0000.513,-1822.9875
0000.545,-1755.5923076923077
0000.579,-1720.6545454545455
0000.613,-1665.4499999999998
0000.646,-1590.775
0000.679,-1496.607692307692
0000.712,-1402.553846153846
0000.747,-1310.3
0000.780,-1232.0
0000.813,-1161.6
0000.846,-1092.753846153846
0000.879,-1031.9583333333333
0000.912,-978.8666666666667
0000.945,-900.3333333333334
0000.979,-821.2615384615384
0001.013,-736.2
0001.046,-644.0
0001.078,-521.2916666666666
0001.111,-367.7615384615384
0001.144,-189.4
0001.178,57.05
0001.212,325.15000000000003
0001.245,515.9833333333333
0001.279,602.0461538461539
0001.312,622.7
0001.346,725.65
0001.379,869.5749999999999
0001.412,1037.45
0001.447,1165.588888888889
0001.480,1216.1000000000001
0001.512,1168.625
0001.547,1101.1666666666665
0001.581,1040.8846153846152
0001.614,994.125
0001.647,942.5333333333333
0001.680,907.9666666666666
0001.714,872.0333333333333
0001.748,845.5666666666667
0001.782,803.8625000000001
0001.816,778.1
0001.833,774.3285714285714
0001.869,787.0461538461539
0001.903,794.8499999999999
0001.945,796.3499999999999
0001.980,1302.7
0002.015,2299.1846153846154
0002.049,3258.215384615384
0002.081,3909.416666666667
0002.114,3909.1166666666663
0002.148,3886.6
0002.181,3828.2
0002.214,3733.638461538462
0002.247,3619.233333333333
0002.281,3504.05
0002.314,3396.2999999999997
0002.348,3287.869230769231
0002.382,3192.9875
0002.400,3137.230769230769
0002.447,3004.6
0002.481,2909.6250000000005
0002.514,2820.1888888888893
0002.547,2738.5333333333333
0002.580,2656.7000000000003
0002.615,2572.6000000000004
0002.647,2494.4692307692308
0002.679,2421.9249999999997
0002.711,2350.9833333333336
0002.746,2278.4333333333334
0002.779,2210.4846153846156
0002.812,2151.7375
0002.845,2088.0
0002.878,2025.9875
0002.911,1956.4166666666665
0002.945,1850.9999999999998
0002.979,1733.1333333333334
0003.014,1132.65
0003.046,64.38333333333334
0003.080,-1105.5538461538463
0003.115,-2099.9750000000004
0003.149,-2218.033333333333
0003.167,-2259.266666666667
0003.215,-2292.9
0003.248,-2293.855555555556
0003.282,-2293.5
0003.316,-2293.55
0003.350,-2292.7
0003.367,-2291.991666666667
0003.413,-2292.1
0003.446,-2292.5333333333333
0003.479,-2293.2
0003.512,-2292.892307692308
0003.549,-2292.7
0003.566,-2292.8
0003.613,-2292.3875000000003
0003.646,-2292.8500000000004
0003.679,-2292.6222222222223
0003.712,-2293.5
0003.747,-2293.683333333333
0003.785,-2293.3125
0003.816,-2292.975
0003.835,-2293.1
0003.871,-2292.1499999999996
0003.911,-2290.8833333333337
0003.950,-2287.9333333333334
0003.968,-2285.3230769230768
0004.011,-2275.2
0004.046,-2261.5666666666666
0004.080,-2242.4249999999997
0004.113,-2218.2250000000004
0004.147,-2184.346153846154
0004.181,-2142.1
0004.216,-2092.3999999999996
0004.233,-2063.6
0004.284,-1974.2749999999999
0004.304,-1939.25
0004.345,-1868.9999999999998
0004.379,-1807.4250000000002
0004.414,-1752.8999999999999
0004.449,-1691.175
0004.483,-1640.425
0004.500,-1612.6625000000001
0004.547,-1538.8833333333332
0004.581,-1482.3000000000002
0004.615,-1430.0846153846153
0004.650,-1378.1888888888889
0004.668,-1352.4307692307693
0004.715,-1286.7625
0004.750,-1243.0833333333333
0004.768,-1219.5846153846155
0004.819,-1153.1
0004.845,-1114.1
0004.880,-1066.0333333333333
0004.914,-1018.7250000000001
0004.949,-977.0461538461539
0004.985,-934.0923076923077
0005.002,-915.0375
0005.049,-865.4
0005.083,-832.0333333333333
0005.116,-790.8166666666667
0005.150,-749.8
0005.167,-726.3
0005.214,-676.6500000000001
0005.247,-654.4692307692308
0005.281,-627.8583333333333
0005.315,-603.9923076923077
0005.348,-580.6499999999999
0005.380,-555.4
0005.415,-526.3833333333334
0005.449,-490.63076923076926
0005.483,-439.975
0005.502,-413.9
0005.550,-320.7
0005.567,-289.5083333333333
0005.615,-189.23333333333335
0005.648,-107.69999999999999
0005.682,-16.091666666666665
0005.715,109.61250000000001
0005.749,276.6615384615385
0005.783,487.35
0005.799,600.4833333333332
0005.846,819.5
0005.879,941.0769230769231
0005.913,1014.55
0005.948,1051.8666666666668
0005.987,1038.1999999999998
0006.014,1015.3777777777779
0006.051,974.3384615384615
0006.078,966.0
0006.114,970.25
0006.148,980.1249999999999
0006.182,1017.6111111111111
0006.216,1069.425
0006.250,1130.9
0006.268,1155.5
0006.316,1220.5076923076924
0006.352,1265.9333333333332
0006.377,1268.7
0006.412,1226.6000000000001
0006.446,1134.246153846154
0006.480,1061.4
0006.514,1016.4
0006.547,994.1
0006.581,1000.0250000000001
0006.615,1013.0615384615385
0006.633,1018.8
0006.679,1003.9000000000001
0006.711,969.7076923076922
0006.746,936.1307692307691
0006.781,894.9615384615385
0006.815,888.5833333333333
