RelTime,RSPT
0000.000,413.70000000000005
0000.011,411.4230769230769
0000.021,408.6538461538462
0000.028,406.51666666666665
0000.054,398.7583333333333
0000.079,391.72499999999997
0000.105,384.2
0000.137,376.6666666666667
0000.169,369.72499999999997
0000.202,362.725
0000.234,357.1
0000.267,350.075
0000.296,301.8307692307692
0000.336,67.95
0000.370,-277.3769230769231
0000.404,-740.775
0000.435,-1094.9538461538461
0000.460,-1378.588888888889
0000.492,-1626.075
0000.524,-1782.1000000000001
0000.557,-1926.1
0000.603,-2067.7125
0000.635,-2120.5
0000.667,-2143.9692307692303
0000.699,-2155.908333333333
0000.726,-2161.266666666667
0000.760,-2166.9
0000.793,-2170.4461538461537
0000.826,-2170.6923076923076
0000.858,-2167.6
0000.894,-2161.25
0000.934,-2148.5307692307692
0000.959,-2137.525
0000.991,-2117.55
0001.024,-2088.133333333333
0001.057,-1998.7923076923075
0001.102,-1570.0166666666667
0001.136,-1098.8076923076924
0001.169,-683.7
0001.202,-351.7
0001.238,-38.8375
0001.256,99.41538461538462
0001.291,373.75
0001.336,709.1000000000001
0001.369,986.2750000000001
0001.403,1204.4333333333334
0001.435,1338.646153846154
0001.461,1371.8125
0001.492,1343.0875
0001.525,1309.3
0001.557,1277.075
0001.603,1234.1
0001.636,1202.85
0001.669,1173.35
0001.703,1142.5625
0001.735,1114.857142857143
0001.769,1086.5
0001.803,1062.35
0001.836,1035.2
0001.870,1008.6000000000001
0001.903,983.4230769230769
0001.936,960.375
0001.969,937.2249999999999
0002.003,914.0999999999999
0002.037,892.3833333333332
0002.072,870.8083333333333
0002.104,851.0
0002.137,828.5538461538463
0002.171,807.55
0002.203,789.4833333333333
0002.236,770.4833333333333
0002.270,753.8153846153846
0002.302,736.5
0002.337,717.6
0002.371,698.6374999999999
0002.405,682.625
0002.438,666.9384615384615
0002.471,651.375
0002.504,634.7923076923078
0002.537,619.6333333333334
0002.571,606.0583333333334
0002.603,592.0666666666667
0002.635,578.4923076923077
0002.668,563.8
0002.701,550.9
0002.736,535.5500000000001
0002.769,521.65
0002.802,508.9333333333334
0002.835,497.4875
0002.869,488.70000000000005
0002.901,479.425
0002.938,467.4166666666667
0002.954,460.95000000000005
0002.995,446.01666666666665
0003.027,436.4846153846154
0003.058,427.45
0003.090,419.25
0003.137,404.0
0003.156,398.6
0003.195,387.45
0003.241,377.375
0003.260,372.75
0003.295,363.1
0003.338,352.43333333333334
0003.372,344.27500000000003
0003.390,338.55
0003.435,328.0
0003.468,321.775
0003.501,316.075
0003.536,307.7769230769231
0003.569,300.4
0003.603,291.98333333333335
0003.636,287.45
0003.670,280.83333333333337
0003.706,273.9833333333333
0003.723,270.6166666666667
0003.772,260.20769230769224
0003.788,258.275
0003.835,252.42499999999998
0003.870,249.5875
0003.903,247.03333333333333
0003.937,213.05
0003.970,77.85
0004.003,-131.67499999999998
0004.035,-393.2692307692307
0004.069,-701.1666666666667
0004.103,-1039.7583333333332
0004.135,-1345.9333333333334
0004.168,-1625.8333333333335
0004.203,-1803.5500000000002
0004.236,-1954.875
0004.268,-2044.1
0004.302,-2094.975
0004.337,-2118.423076923077
0004.371,-2127.7375
0004.388,-2129.176923076923
0004.434,-2130.0
0004.468,-2126.4875
0004.502,-2120.95
0004.535,-2105.0583333333334
