RelTime,RSPT
0000.000,26.0
0000.019,25.776923076923076
0000.055,26.233333333333334
0000.088,24.76666666666667
0000.121,25.233333333333334
0000.154,24.276923076923076
0000.186,20.346153846153847
0000.218,13.674999999999999
0000.251,9.225
0000.284,11.549999999999999
0000.316,16.869230769230768
0000.349,21.45
0000.381,24.45
0000.415,16.2875
0000.448,18.566666666666666
0000.481,18.107692307692307
0000.517,17.95
0000.549,16.666666666666668
0000.581,15.266666666666666
0000.613,16.50769230769231
0000.655,19.907692307692308
0000.688,18.766666666666666
0000.721,19.933333333333337
0000.755,13.283333333333331
0000.788,10.907692307692308
0000.822,6.138461538461538
0000.848,9.2
0000.882,9.308333333333332
0000.915,11.753846153846155
0000.949,0.925
0000.982,-1.2666666666666666
0001.015,-4.533333333333334
0001.048,0.8
0001.089,-0.4538461538461538
0001.122,-2.666666666666667
0001.155,-1.0333333333333334
0001.186,-7.95
0001.219,-13.25
0001.252,-18.30769230769231
0001.286,-19.3
0001.320,-21.85
0001.354,-28.549999999999997
0001.387,-32.45555555555556
0001.420,-38.54166666666667
0001.454,-40.56666666666666
0001.487,-39.36666666666667
0001.520,-39.53333333333333
0001.552,-43.84615384615385
0001.583,-41.8
0001.617,-34.74166666666667
0001.650,-26.375
0001.683,-15.700000000000001
0001.716,-12.600000000000001
0001.750,-3.9875
0001.782,-3.8
0001.816,1.066666666666667
0001.849,5.55
0001.883,4.5874999999999995
0001.918,8.716666666666667
0001.951,10.5
0001.983,13.661538461538463
0002.018,19.016666666666666
0002.051,13.558333333333332
0002.084,16.549999999999997
0002.117,17.815384615384616
0002.149,21.675
0002.182,23.14166666666667
0002.215,19.016666666666666
0002.248,16.299999999999997
0002.281,14.766666666666666
0002.314,14.5
0002.348,15.65
0002.380,17.433333333333334
0002.422,24.0875
0002.455,24.033333333333335
0002.488,19.25
0002.522,13.325
0002.555,5.4
0002.588,3.546153846153846
0002.621,2.569230769230769
0002.656,7.45
0002.682,8.975000000000001
0002.718,15.399999999999999
0002.754,11.533333333333333
0002.780,9.908333333333333
0002.815,10.15
0002.849,17.025
0002.882,25.433333333333337
0002.915,30.049999999999997
0002.948,29.825000000000003
0002.981,25.424999999999997
0003.014,21.1
0003.049,16.891666666666666
0003.081,17.141666666666666
0003.121,16.3
0003.154,14.7
0003.186,9.122222222222222
0003.220,1.1384615384615384
0003.253,-2.35
0003.282,-3.05
0003.322,-6.1
0003.358,2.4333333333333336
0003.385,0.7833333333333332
0003.422,4.383333333333333
0003.448,5.138461538461538
0003.486,7.1083333333333325
0003.520,7.583333333333333
0003.554,9.825
0003.586,7.853846153846153
0003.620,9.061538461538461
0003.653,11.466666666666667
0003.686,8.7
0003.718,8.776923076923078
0003.753,2.8153846153846156
0003.787,2.9
0003.821,-1.0
0003.856,-1.0499999999999998
0003.882,-2.5000000000000004
0003.916,-3.046153846153846
0003.950,-2.783333333333333
0003.984,-7.050000000000001
0004.018,-8.833333333333334
0004.053,-10.5
0004.087,-16.1
0004.120,-25.866666666666667
0004.153,-40.266666666666666
0004.188,-45.599999999999994
0004.223,-48.838461538461544
0004.248,-52.5375
0004.283,-51.45
0004.316,-56.39230769230769
0004.349,-53.400000000000006
0004.382,-54.5
0004.416,-54.76666666666667
0004.449,-56.969230769230776
0004.483,-55.05
0004.517,-51.7
0004.551,-43.93333333333334
0004.585,-31.533333333333335
0004.618,-27.066666666666663
0004.651,-19.6
0004.684,-14.075
0004.719,-3.4
0004.753,1.8384615384615386
0004.786,9.083333333333332
0004.821,12.9
0004.856,21.46666666666667
0004.890,26.4
0004.918,30.808333333333334
0004.954,28.099999999999998
0004.989,29.03333333333333
0005.025,26.708333333333332
0005.050,30.622222222222224
0005.084,29.630769230769232
0005.118,22.03333333333333
0005.152,21.575000000000003
0005.184,20.092307692307696
0005.219,26.099999999999998
0005.254,28.775000000000002
0005.288,24.46666666666667
0005.322,22.566666666666663
0005.356,19.392307692307693
0005.390,18.99230769230769
0005.415,17.6
0005.447,17.250000000000004
0005.482,15.766666666666666
0005.517,16.8
0005.554,21.6
0005.591,22.9
0005.620,25.65
0005.657,22.3
0005.682,24.474999999999998
0005.715,23.016666666666666
0005.748,16.008333333333333
0005.781,16.73846153846154
0005.815,13.425
0005.848,14.4
0005.881,7.825000000000001
0005.916,6.892307692307693
0005.950,5.791666666666666
0005.982,3.7
0006.019,-0.25000000000000006
0006.055,1.3083333333333333
0006.090,2.9250000000000003
0006.114,6.3125
0006.148,8.766666666666667
0006.182,8.741666666666665
0006.216,6.9
0006.251,7.433333333333334
0006.285,8.8
0006.319,7.65
0006.354,5.191666666666666
0006.386,7.6
0006.421,12.866666666666667
0006.454,12.284615384615384
0006.489,14.666666666666664
0006.524,10.966666666666667
0006.550,9.2
0006.585,4.930769230769231
0006.620,-2.9555555555555557
0006.654,-3.0
0006.687,0.25
0006.720,3.45
0006.753,1.5
0006.785,0.46666666666666673
0006.818,-1.95
0006.851,0.38333333333333336
0006.884,-0.8230769230769232
0006.917,-2.261538461538461
0006.953,1.15
0006.988,2.3333333333333335
0007.025,1.9
0007.052,-0.20000000000000012
0007.088,-3.4749999999999996
0007.124,-1.3500000000000003
0007.150,1.1333333333333333
0007.185,0.23076923076923073
0007.221,-1.6666666666666665
0007.255,0.47692307692307695
0007.288,-0.3250000000000003
0007.323,-3.246153846153846
0007.348,-5.366666666666667
0007.382,-7.666666666666666
0007.422,-6.2
0007.449,-5.2250000000000005
0007.481,-3.888888888888889
0007.523,-3.9416666666666664
0007.548,-3.6250000000000004
0007.590,-7.2
0007.616,-10.046153846153846
0007.649,-11.15
0007.682,-14.7
0007.715,-18.9
0007.748,-21.415384615384617
0007.781,-25.96666666666667
0007.815,-23.85
0007.849,-28.0875
0007.882,-23.25
0007.914,-26.38888888888889
0007.949,-31.662499999999998
0007.981,-35.650000000000006
0008.016,-42.7
0008.050,-40.58461538461538
0008.083,-39.63846153846154
0008.116,-32.43333333333334
0008.149,-27.35
0008.182,-22.866666666666664
0008.215,-19.569230769230767
0008.256,-10.623076923076923
0008.289,-3.6083333333333334
0008.323,2.166666666666667
0008.349,2.6166666666666667
0008.382,0.5
0008.416,-3.7
0008.451,0.42500000000000004
0008.485,2.15
0008.518,5.55
0008.551,7.7333333333333325
0008.585,11.3
0008.619,13.561538461538461
0008.652,13.325
0008.685,10.361538461538462
0008.718,10.75
0008.751,11.45
0008.785,17.741666666666667
0008.820,15.076923076923077
0008.854,14.977777777777778
0008.888,10.1
0008.922,12.149999999999999
0008.956,10.383333333333335
0008.982,9.3
0009.014,6.199999999999999
0009.056,-4.976923076923078
0009.089,-3.746153846153846
0009.122,-0.5
0009.155,4.2153846153846155
0009.187,2.6307692307692307
0009.220,4.1
0009.253,4.3
0009.287,5.749999999999999
0009.321,5.73076923076923
0009.354,2.5
0009.386,3.816666666666667
0009.420,0.6307692307692309
0009.453,-0.1
0009.486,6.2
0009.519,7.4
0009.552,7.9
0009.586,1.6
0009.620,3.4333333333333336
0009.654,-0.33333333333333337
0009.687,2.0333333333333337
0009.719,-0.8999999999999999
0009.753,-1.4153846153846155
0009.786,0.11666666666666675
0009.819,1.2333333333333332
0009.852,3.6090909090909093
0009.886,6.425000000000001
0009.919,5.65
0009.953,4.555555555555555
0009.985,2.3615384615384616
0010.019,7.191666666666666
0010.053,11.899999999999999
0010.087,11.941666666666666
0010.120,12.876923076923077
0010.153,10.766666666666667
0010.186,9.533333333333333
0010.218,6.799999999999999
0010.251,7.623076923076923
0010.285,10.700000000000001
0010.327,9.7
0010.355,2.516666666666666
0010.390,1.35
0010.417,-3.95
0010.452,-8.1
0010.489,-13.6
0010.514,-17.807692307692307
0010.550,-21.9
0010.582,-26.975
0010.615,-29.583333333333332
0010.648,-36.325
0010.681,-35.91111111111111
0010.714,-38.25
0010.755,-41.866666666666674
0010.789,-45.95833333333333
0010.823,-42.8
0010.847,-43.86153846153846
0010.881,-39.108333333333334
0010.923,-40.55
0010.948,-36.833333333333336
0010.980,-35.292307692307695
0011.014,-31.200000000000003
0011.047,-24.275
0011.080,-16.95
0011.131,-7.933333333333334
0011.150,-5.130769230769231
0011.187,-2.891666666666666
0011.232,5.0249999999999995
0011.252,7.0874999999999995
0011.283,11.35
0011.319,15.125
0011.355,16.107692307692307
0011.383,20.08333333333333
0011.419,17.0
0011.456,19.23333333333333
0011.482,17.266666666666666
0011.518,13.041666666666664
0011.556,10.5
0011.581,10.592307692307694
0011.617,12.85
0011.653,14.1875
0011.691,19.66923076923077
0011.717,19.991666666666667
0011.753,18.25
0011.790,19.884615384615387
0011.815,16.225
0011.851,15.6875
0011.885,13.633333333333333
0011.921,14.838461538461537
0011.956,19.250000000000004
0011.981,21.383333333333333
0012.017,17.546153846153846
0012.055,14.184615384615386
0012.098,10.216666666666667
0012.116,12.733333333333334
0012.150,10.783333333333335
0012.185,10.3
0012.220,5.2
0012.255,7.824999999999999
0012.280,3.8583333333333325
0012.314,5.9
0012.349,3.953846153846154
0012.384,-0.3749999999999999
0012.420,1.4000000000000001
0012.456,2.6166666666666667
0012.482,7.566666666666666
0012.517,7.4
0012.553,6.845454545454546
0012.587,-0.8583333333333334
0012.614,0.2875
0012.649,3.069230769230769
0012.684,0.9
0012.719,2.6750000000000003
0012.754,1.05
0012.789,4.1
0012.815,7.6
0012.851,16.025
0012.886,5.15
0012.922,3.7
0012.948,1.1384615384615384
0012.983,2.0
0013.018,1.4000000000000001
0013.053,2.7755575615628914e-17
0013.089,0.06923076923076932
0013.114,3.353846153846154
0013.149,-5.15
0013.183,-8.8
