RelTime,RSPT,RSPA,PULS,PR,SPO2
0000.000,1756.3000000000002,341.8416666666667,98.0,93.90178571428572,98.0
0000.021,1718.5874999999999,343.2,98.0,93.96428571428571,98.0
0000.055,1666.772727272727,349.0769230769231,97.0,93.9672131147541,97.99999999999999
0000.089,1624.1000000000004,358.25384615384615,96.0,93.91654247391952,98.0
0000.124,1591.15,362.3846153846154,95.0,93.86438152011922,98.0
0000.153,1564.9166666666667,361.2,94.0,93.82116244411327,98.0
0000.191,1519.7384615384615,347.6333333333333,94.0,93.76453055141579,98.0
0000.222,1489.0500000000002,331.2,93.125,93.71833084947839,97.99999999999999
0000.253,1465.7333333333336,315.6692307692308,93.0,93.672131147541,98.0
0000.291,1445.025,296.86153846153843,93.1875,93.61549925484351,98.0
0000.322,1425.9222222222224,283.0333333333333,96.375,93.5692995529061,98.0
0000.353,1389.9999999999998,270.5,102.1875,93.52309985096872,98.0
0000.389,1334.925,253.65,111.3125,93.46944858420268,98.0
0000.421,1269.0500000000002,234.63333333333335,112.6875,93.42175856929956,98.0
0000.453,1190.5375,211.16666666666669,111.6875,93.37406855439642,98.0
0000.490,1103.1888888888889,177.7,108.375,93.31892697466468,98.0
0000.523,1035.0333333333333,145.475,105.3125,93.26974664679582,98.0
0000.555,978.0333333333333,113.86153846153846,100.625,93.2220566318927,98.0
0000.586,904.3333333333333,77.3,98.375,93.1758569299553,98.0
0000.618,817.8,38.40833333333333,96.375,93.12816691505216,98.0
0000.656,690.4000000000001,-3.0666666666666664,95.0,93.0715350223547,98.0
0000.686,569.225,-32.90769230769231,94.0,93.026825633383,98.0
0000.723,363.18333333333334,-62.099999999999994,93.00000000000001,93.0,98.0
0000.754,145.68461538461537,-87.04615384615386,92.88235294117648,93.0,98.0
0000.785,-58.900000000000006,-108.43333333333332,92.0,93.0,98.0
0000.823,-298.6,-121.675,91.0,93.0,98.0
0000.855,-419.41249999999997,-131.05555555555554,91.375,93.0,98.0
0000.886,-508.2666666666667,-135.2,93.3125,93.0,98.0
0000.924,-588.5153846153846,-136.6,95.0,93.0,98.0
0000.955,-659.925,-136.375,97.66666666666667,93.0,98.0
0000.987,-793.7666666666667,-139.61538461538458,102.0625,93.0,98.0
0001.018,-994.75,-143.61666666666665,108.5,93.0,98.0
0001.055,-1307.8846153846152,-149.18333333333334,120.8125,93.0,98.0
0001.086,-1606.225,-150.15,123.875,93.0,98.0
0001.123,-1906.2,-153.2,123.0,93.0,98.0
0001.155,-2083.8,-155.95384615384614,120.8125,93.0,98.0
0001.186,-2191.953846153846,-159.93333333333334,114.5,93.0,98.0
0001.220,-2240.2,-163.45,107.5,93.0,98.0
0001.258,-2263.1499999999996,-168.70769230769233,103.375,93.0,98.0
0001.290,-2272.5666666666666,-172.44615384615383,100.375,93.0,98.0
0001.320,-2278.0,-175.23333333333335,98.5,93.0,98.0
0001.357,-2281.9307692307693,-178.7,96.1875,93.0,98.0
0001.388,-2283.4,-181.725,94.0,93.0,98.0
0001.418,-2284.35,-183.51111111111112,92.375,93.0,98.0
