RelTime,RSPT
0000.000,68.55
0000.012,68.8
0000.022,65.8
0000.030,66.02499999999999
0000.055,60.241666666666674
0000.063,57.94166666666666
0000.088,52.85384615384615
0000.122,44.03846153846154
0000.156,37.083333333333336
0000.195,31.700000000000003
0000.212,27.42222222222222
0000.254,18.769230769230766
0000.287,19.923076923076923
0000.321,12.850000000000001
0000.362,22.974999999999998
0000.378,15.446153846153845
0000.420,17.5
0000.454,15.850000000000001
0000.487,13.825
0000.521,14.966666666666667
0000.556,15.26153846153846
0000.581,18.25
0000.628,17.875
0000.644,21.00769230769231
0000.685,22.316666666666666
0000.720,17.392307692307693
0000.754,17.48333333333333
0000.789,9.8
0000.827,5.583333333333334
0000.853,2.833333333333333
0000.885,-7.025
0000.918,-16.875
0000.954,-28.40833333333333
0000.994,-34.1
0001.027,-37.0
0001.052,-35.8
0001.085,-34.19166666666666
0001.119,-32.95
0001.152,-38.92307692307692
0001.186,-36.36666666666667
0001.220,-39.675
0001.253,-42.05
0001.286,-45.9375
0001.326,-50.96666666666667
0001.352,-47.05
0001.384,-52.36666666666666
0001.419,-55.791666666666664
0001.452,-53.12307692307692
0001.484,-48.6
0001.519,-42.675000000000004
0001.552,-41.45
0001.584,-40.253846153846155
0001.617,-40.925
0001.651,-38.675000000000004
0001.684,-40.050000000000004
0001.717,-35.4
0001.750,-36.838461538461544
0001.787,-33.35
0001.819,-33.86666666666667
0001.853,-33.475
0001.884,-33.47692307692308
0001.919,-29.3
0001.953,-25.666666666666664
0001.985,-20.1
0002.018,-23.0
0002.053,-31.799999999999997
0002.085,-32.150000000000006
0002.121,-31.825
0002.160,-25.575
0002.194,-16.6
0002.211,-19.95
0002.254,-22.275
0002.290,-22.175
0002.316,-22.3
0002.350,-18.846153846153847
0002.383,-16.70769230769231
0002.416,-7.491666666666666
0002.450,-8.4
0002.482,-4.8
0002.518,-2.661538461538462
0002.551,0.08461538461538465
0002.585,5.4
0002.618,7.0
0002.652,13.644444444444444
0002.684,12.925
0002.720,15.424999999999999
0002.754,14.737499999999999
0002.797,15.5
0002.814,16.06153846153846
0002.846,11.941666666666666
0002.893,19.275
0002.926,24.025
0002.951,26.161538461538463
0002.984,26.133333333333333
0003.016,26.666666666666664
0003.049,32.725
0003.081,33.86666666666667
0003.118,27.025
0003.153,25.46923076923077
0003.187,31.85
0003.227,34.225
0003.245,31.161538461538463
0003.287,32.56923076923077
0003.326,38.400000000000006
0003.360,48.141666666666666
0003.378,50.80000000000001
0003.419,52.19230769230769
0003.454,56.161538461538456
0003.486,56.26666666666667
0003.520,57.95
0003.553,58.8
0003.586,51.76153846153846
0003.619,48.2
0003.651,51.16666666666667
0003.683,45.46923076923077
0003.715,44.416666666666664
0003.748,40.2
0003.783,36.1
0003.815,42.738461538461536
0003.848,50.5076923076923
0003.881,57.199999999999996
0003.915,55.99166666666666
0003.948,49.775
0003.981,40.97692307692308
0004.015,33.891666666666666
0004.048,32.275
0004.082,32.3
0004.115,33.6
0004.148,31.7
0004.180,33.7
0004.214,45.3
0004.247,49.266666666666666
0004.292,45.724999999999994
0004.318,36.56923076923077
0004.350,31.1
0004.383,27.85
0004.416,31.2
0004.450,30.592307692307692
0004.483,28.915384615384614
0004.516,25.053846153846152
0004.548,19.7125
0004.581,13.6375
0004.613,4.015384615384615
0004.654,1.425
0004.693,-1.0875
0004.729,0.7
0004.746,0.6384615384615384
0004.799,2.3
0004.816,1.55
0004.851,-0.8833333333333335
0004.885,-5.1
0004.930,-6.8
0004.950,-9.6
0004.986,-8.525
0005.020,-7.633333333333333
0005.061,-4.5
0005.094,-7.6
0005.113,-8.85
0005.165,-6.699999999999999
0005.182,-4.515384615384615
0005.218,-0.47500000000000003
0005.253,-0.03846153846153849
0005.287,-4.1499999999999995
0005.327,-0.6
0005.346,-3.6444444444444444
0005.380,-0.4
0005.414,5.207692307692308
0005.447,7.741666666666666
0005.480,3.3461538461538463
0005.516,7.466666666666666
0005.552,7.8
0005.583,14.100000000000001
0005.633,19.75
0005.665,18.075000000000003
0005.698,15.75
0005.721,15.95
0005.752,20.09166666666667
0005.802,22.1
0005.831,24.766666666666666
0005.852,20.475
0005.898,27.300000000000004
0005.921,29.5
0005.949,30.644444444444446
0005.990,27.176923076923075
0006.015,33.06666666666666
0006.049,36.63333333333333
0006.084,39.44166666666666
0006.119,38.092307692307685
0006.161,36.253846153846155
0006.178,37.6
0006.229,42.5
0006.246,36.43076923076923
0006.280,37.79166666666667
0006.315,36.224999999999994
0006.349,41.65
0006.384,47.8
0006.419,52.55
0006.454,54.20769230769231
0006.488,49.5
0006.514,48.95833333333333
0006.547,52.8
0006.581,55.12499999999999
0006.614,58.575
0006.647,54.300000000000004
0006.681,49.830769230769235
0006.715,47.9
0006.748,49.0
0006.785,54.53333333333333
0006.819,50.2
0006.854,49.93846153846154
0006.888,51.4875
0006.928,49.40769230769231
0006.946,49.349999999999994
0006.994,53.400000000000006
0007.011,50.6
0007.053,48.65
0007.086,50.25
0007.122,46.900000000000006
0007.161,45.800000000000004
0007.178,45.3
0007.228,49.269230769230774
0007.244,51.6
0007.293,54.0
0007.327,49.40833333333333
0007.344,47.416666666666664
0007.388,51.25833333333333
0007.427,48.90833333333333
0007.445,43.4923076923077
0007.480,40.175000000000004
0007.516,41.3
0007.549,48.55
0007.582,50.5
0007.614,51.50769230769231
0007.649,46.1
0007.682,45.2
0007.718,41.85
0007.752,44.2
0007.788,40.44615384615385
0007.826,46.4875
0007.852,47.266666666666666
0007.884,51.15384615384615
0007.918,50.63333333333333
0007.953,37.666666666666664
0007.987,40.63333333333333
0008.022,37.366666666666674
0008.060,39.675
0008.085,37.48461538461538
0008.119,39.825
0008.153,42.81818181818182
0008.187,36.61666666666667
0008.226,34.724999999999994
0008.253,33.27692307692308
0008.287,30.708333333333336
0008.328,28.700000000000003
0008.345,23.811111111111114
0008.386,23.41111111111111
0008.421,19.475
0008.455,14.733333333333333
0008.493,7.9
0008.527,6.3375
0008.543,3.7250000000000005
0008.585,5.1
0008.617,6.449999999999999
0008.650,4.658333333333333
0008.682,3.5846153846153848
0008.716,4.7
0008.749,1.75
0008.787,-6.95
0008.821,-9.7
0008.854,-6.530769230769231
0008.888,-0.016666666666666552
0008.925,-2.675
0008.951,-5.2384615384615385
0008.984,-14.26923076923077
0009.017,-13.333333333333332
0009.050,-14.733333333333334
